object_number,edition_id
1859,ED-BC6A847F19
1860,ED-96D03DF4C4
1861,ED-977093281A
1862,ED-EC654EB343
1863,ED-CF61B6F660
1864,ED-6F8B8B47C6
1865,ED-E68A966339
1866,ED-451D2057BA
1867,ED-1C82B06363
1868,ED-0144297234
1869,ED-E174076D86
1870,ED-7E98114AE3
1871,ED-FF1B032714
1872,ED-FEDFDB98CD
1873,ED-2D3EB4ACD1
1874,ED-94D91F1D42
1875,ED-4A0021B0C0
1876,ED-F2487299D6
1877,ED-0571E31AD8
1878,ED-C56A59A84F
1879,ED-06381EEDA4
1880,ED-FE7D8F4C30
1881,ED-61AC0E5201
3462,ED-9A6ABF8FC5
19741,ED-AAFDCC3B67
19743,ED-71F4C6FB84
19744,ED-FDCB5C2C2E
19746,ED-EA6B3755BE
19747,ED-A2512CB036
19749,ED-744A0C480B
19750,ED-5283D96DF0
19751,ED-B037234CCC
19752,ED-7FA4A46B43
19755,ED-345D4DAC47
19757,ED-6756E51EEE
19758,ED-DF43CEC5BE
19759,ED-407F7C78B2
19760,ED-CE7C0A1E4C
19761,ED-952A7399F4
19763,ED-F1DA6A7A1E
19764,ED-8508AB9658
19765,ED-B0310F3C9E
19766,ED-F52482A8E5
19767,ED-137195454D
19768,ED-56B6DC9B81
19769,ED-DC2B461118
19770,ED-47928B94D0
19771,ED-983D4B4D0E
19772,ED-2E3CEF6B95
19773,ED-84829203E3
19774,ED-C5E269E870
19775,ED-524170C93A
19778,ED-3B9C88B1DC
19779,ED-8CF6BE8587
19782,ED-6B88C93069
19783,ED-E90F4BD5CB
19784,ED-85F76F3BB0
19785,ED-6CCB9FDB38
19786,ED-A662429DC3
19787,ED-E68A966339
19788,ED-8E710C52AC
19789,ED-AFF3070F24
19790,ED-9BE44F31D2
19791,ED-D4DCD65123
19792,ED-F0DAE2E7C0
19793,ED-5B7949AC47
19794,ED-5FF0AF610E
19796,ED-94D91F1D42
19799,ED-2F996B1290
19801,ED-C361DFFFF3
19808,ED-B37F06499A
19810,ED-2C8DEA65E4
19812,ED-79BC390B7D
19813,ED-2D15D39619
19814,ED-9C30E2631F
19816,ED-95C207E237
19817,ED-354E75768A
19818,ED-827CFEC98F
19819,ED-3CB0BFFD9A
19821,ED-C3D4087543
19823,ED-1E8EB16774
19824,ED-5BA6CEC4D4
19826,ED-D40BD8AEE4
19828,ED-E17403ED97
19829,ED-DCC5C4677D
19830,ED-3CDE59E76C
19831,ED-8408F3E268
19833,ED-C52D5C8A4D
19834,ED-13611B3993
19835,ED-A4FECBB7D7
19836,ED-A7F2112698
19837,ED-B419836676
19839,ED-2410515907
19844,ED-DA3E457A21
19846,ED-F158544A4F
19852,ED-5167A42EBB
19854,ED-D538A2E511
19856,ED-BEAEE7EEFE
19857,ED-C6C2C58C22
19858,ED-FCF5D6FAEE
19860,ED-F8A39CDC23
19861,ED-73FDF63388
19862,ED-5BB26C539E
19864,ED-464A3F2122
19865,ED-FAB2F3B636
19867,ED-8665D86042
19868,ED-925C58DB6F
19869,ED-406DC75AE5
19870,ED-AC561F0360
19871,ED-CD008D0087
19872,ED-6EF7397689
19873,ED-23ADEDE9FE
19874,ED-46A114DB31
19875,ED-1C82B06363
19876,ED-AB5635D6D9
19877,ED-E060DDC306
19878,ED-D00638E62D
19881,ED-0A06F87FA9
19882,ED-C2D5334739
19884,ED-12CFE527EA
19885,ED-301A6E46CF
19887,ED-3CD64CB21E
19888,ED-58264166F1
19889,ED-574FFDBB1A
19890,ED-FF5440F2C4
19892,ED-7096352DA5
19894,ED-05D09D75D1
19895,ED-A100A27BDA
19897,ED-CA823CE580
19898,ED-95AFC8645D
19900,ED-E16D14DD37
19902,ED-517FCD7879
19903,ED-C8002308BC
19904,ED-16F9B84D93
19906,ED-372D702DB6
19907,ED-A15F94F978
19908,ED-AB07DE3321
19910,ED-73EFD38AC5
19911,ED-A4C4EF5D21
19912,ED-9A3D6CB322
19913,ED-DB5BC547AC
19914,ED-8E72ED1C3B
19915,ED-6800DEEAC1
19916,ED-B8083D8461
19917,ED-76E6AA0888
19919,ED-663DB72B53
19920,ED-5FB312E6D3
19921,ED-502F2B4FE9
19922,ED-792A60C285
19923,ED-686BE06734
19924,ED-07A5BC19E8
19925,ED-C3909FE51F
19927,ED-783FDAF482
19928,ED-BA61D8343D
19929,ED-2CBFBDD161
19930,ED-19C47EF765
19933,ED-A918F4744F
20309,ED-47F2ABBC92
20310,ED-7CEAC596E7
20312,ED-6FFE766F68
20313,ED-6ED43CAC8E
20314,ED-D3433A07D3
20316,ED-88D288C7FA
20317,ED-5B8FC38252
20319,ED-3CCE172B9A
20321,ED-D9B9F4C976
20322,ED-B6FBC83BAC
20323,ED-FACB14BE3E
20324,ED-7BF60D600D
20325,ED-3B37C691E1
20326,ED-D122DE7ECE
20327,ED-961673D4DF
20328,ED-706CBA13B5
20329,ED-89717853A6
20330,ED-B84240DEAC
20331,ED-86CDBA821B
20332,ED-6DFED095C6
20334,ED-0355D8C39A
20337,ED-E93D86DD2E
20339,ED-90E4EE23EE
20340,ED-A327459EEE
20342,ED-4FA26DFA0B
20347,ED-C51E1C2542
20349,ED-4A2C34FADA
20350,ED-B4FB19E095
20351,ED-04B9D814C2
20352,ED-1FC28EEA1D
20353,ED-2DC6F231AD
20355,ED-9BE6B4E1A9
20357,ED-91E9DEBD2C
20358,ED-14EF901436
20360,ED-0571E31AD8
20362,ED-C8491A420E
20364,ED-833F29143C
20365,ED-336447270F
20367,ED-91A427177B
20368,ED-A83E3FEDA1
20370,ED-7853E7694E
20373,ED-FCEFEC084C
20374,ED-99882E7047
20376,ED-69F3903AE1
20377,ED-17E2D3C7CD
20379,ED-D5AB0A2BA7
20380,ED-CF61B6F660
20381,ED-7F4AB696F3
20382,ED-7E98114AE3
20383,ED-AEE84AECA2
20385,ED-8573F64207
20386,ED-A1408FE0C1
20387,ED-DBE7BF6403
20388,ED-A7B182C195
20390,ED-9FFA5C8F8E
20392,ED-D8BB37D0AC
20394,ED-A5CB849A0C
20395,ED-78F636142A
20398,ED-F9450A71B2
20399,ED-246F8C0DFD
20404,ED-479A781F8D
20406,ED-C703087167
20407,ED-74C332EE98
20408,ED-F91F422104
20409,ED-170C76480E
20410,ED-CC7D56544F
20411,ED-3F1252C246
20412,ED-C05C1E1FD0
20413,ED-D133F51CC7
20414,ED-8FB9F5AA84
20415,ED-4D8F9C140C
20416,ED-6FED49218C
20417,ED-012CBD8489
20418,ED-08A2035D6A
20431,ED-9658211EFA
20434,ED-6BC9D2F31F
20436,ED-4B1192B054
20438,ED-5ACC9DA09D
26506,ED-71F4C6FB84
26509,ED-19C47EF765
26510,ED-301A6E46CF
26512,ED-EA6B3755BE
26513,ED-72A9B8CA53
26514,ED-C3909FE51F
26516,ED-8E710C52AC
26517,ED-F52482A8E5
26518,ED-827CFEC98F
26519,ED-A1408FE0C1
26526,ED-91E9DEBD2C
26527,ED-C703087167
26528,ED-F9450A71B2
26529,ED-A5CB849A0C
26545,ED-A3DD7FCEB1
26546,ED-6B88C93069
26547,ED-C361DFFFF3
26549,ED-686BE06734
26550,ED-9FFA5C8F8E
26551,ED-7364795AFC
26552,ED-8F074623BB
26553,ED-89717853A6
26554,ED-0355D8C39A
26555,ED-461D52A604
26556,ED-1C60305647
26557,ED-941B4F3B67
26558,ED-D9B9F4C976
26559,ED-F1DA6A7A1E
26560,ED-F158544A4F
26561,ED-1FC28EEA1D
26562,ED-311AB5FF14
26563,ED-F91F422104
26565,ED-D8BB37D0AC
26566,ED-DF43CEC5BE
26567,ED-DDD62D2CA7
26568,ED-A7B9302F8A
26569,ED-6EFC1D78FC
26570,ED-FD3829721C
26573,ED-FEE12C89FF
26574,ED-13611B3993
26581,ED-4D8F9C140C
26582,ED-662FB95D4A
26583,ED-D5AB0A2BA7
26584,ED-AF246B79DB
26585,ED-1D47719EDA
26586,ED-4FA26DFA0B
26587,ED-3B37C691E1
26588,ED-AEE84AECA2
26589,ED-6800DEEAC1
26590,ED-4655D0CD42
26592,ED-A2512CB036
26593,ED-1C91A4CE08
26594,ED-925C58DB6F
26603,ED-5F60089371
26604,ED-7F4AB696F3
26606,ED-6BD16ED9BD
26607,ED-9658211EFA
26608,ED-C8F8B5939B
26609,ED-FAB2F3B636
26610,ED-517FCD7879
26611,ED-C64C079288
26613,ED-3D70F500E6
26614,ED-AB07DE3321
26617,ED-22D61C7EEC
26618,ED-88D288C7FA
26622,ED-A100A27BDA
26623,ED-19C47EF765
26624,ED-CC18D9C7E2
26625,ED-79BC390B7D
26626,ED-17E2D3C7CD
26628,ED-D00638E62D
26629,ED-3911AC3EF6
26631,ED-0051876651
26632,ED-37142B129E
26633,ED-B9C2764108
26635,ED-AD70AE775C
26638,ED-16F9B84D93
26639,ED-C339DFCF9F
26641,ED-BBCDE9E099
26642,ED-2DC6F231AD
26644,ED-D4DCD65123
26646,ED-08A2035D6A
26648,ED-8C1F68C56D
26651,ED-7D2F7EC365
26653,ED-833F29143C
26655,ED-A9E9265836
26657,ED-663DB72B53
26659,ED-76E6AA0888
26660,ED-6EF7397689
26663,ED-81863DA371
26665,ED-C5E269E870
26667,ED-56B6DC9B81
26670,ED-D8E4F62D76
26673,ED-95AFC8645D
26676,ED-54C495211A
26677,ED-12CFE527EA
26679,ED-C8491A420E
26680,ED-0A85844505
26681,ED-0A06F87FA9
26683,ED-73FDF63388
26688,ED-0A06F87FA9
26689,ED-B8083D8461
26692,ED-A66238E058
26693,ED-4FBD2039F4
26695,ED-CDD0CD28D1
26696,ED-31D3296221
26698,ED-D122DE7ECE
26700,ED-FAB2F3B636
26702,ED-3F1252C246
26705,ED-DC43CA2D6F
26706,ED-26F1EE90B9
26707,ED-336447270F
26737,ED-D371E70BC9
26738,ED-7CDE1DD38A
26739,ED-5E813A01D2
26740,ED-A4FECBB7D7
26741,ED-41A46ED5F2
26742,ED-99882E7047
26743,ED-1C3A99E360
26954,ED-D3433A07D3
26955,ED-47928B94D0
26957,ED-2E3CEF6B95
26958,ED-A5CB849A0C
26959,ED-5BA6CEC4D4
26960,ED-643B7FD542
26961,ED-D00638E62D
26962,ED-C05C1E1FD0
26963,ED-B4FB19E095
26964,ED-12CFE527EA
26965,ED-2CDBEBE25A
26966,ED-FE7E407F74
26967,ED-870AADD45D
26968,ED-AAFDCC3B67
26969,ED-7E98114AE3
26970,ED-F0DAE2E7C0
26971,ED-9BE44F31D2
26972,ED-EA6B3755BE
26973,ED-F91F422104
26975,ED-23ADEDE9FE
26976,ED-5ACC9DA09D
26977,ED-D5AB0A2BA7
26978,ED-AB07DE3321
26979,ED-7CF418C83E
26980,ED-DA3E457A21
26981,ED-CE7C0A1E4C
26982,ED-B84E663810
26983,ED-2CBFBDD161
26984,ED-C699AE21F9
26985,ED-CAB53233CA
26986,ED-A662429DC3
26987,ED-A100A27BDA
26990,ED-C3909FE51F
26991,ED-3B37C691E1
26992,ED-D9B9F4C976
26993,ED-2410515907
26994,ED-148FFCDA43
27013,ED-DCC5C4677D
27014,ED-13611B3993
27015,ED-B8083D8461
27017,ED-36CBBC1CFF
27018,ED-D8BB37D0AC
27019,ED-6DFED095C6
27020,ED-14EF901436
27021,ED-509B8A9661
27022,ED-0A06F87FA9
27023,ED-C8002308BC
27026,ED-925C58DB6F
29365,ED-4655D0CD42
30311#1,ED-49945BD946
30311#2,ED-FEAB738407
30312#1,ED-49945BD946
30312#2,ED-F91F422104
30312#3,ED-29E868AE67
30314,ED-F0FE3C610C
33674,ED-035721A77B
33774#1,ED-4952194245
33774#2,ED-1AFD6C980E
33867,ED-384EA8F1C6
33933,ED-077D4B9B16
33942,ED-8660C023A3
33964,ED-49945BD946
34068#1,ED-49945BD946
34068#2,ED-7248CA28C4
34166,ED-674C2EA3DC
34175,ED-535A015273
34176,ED-535A015273
34177,ED-535A015273
34178,ED-535A015273
34265,ED-B423FF51A4
37329,ED-49945BD946
37928,ED-647C7CF51B
37930,ED-31D3296221
37931,ED-BAC624CF47
37935,ED-A5CB849A0C
37937,ED-E16EFFF463
37940,ED-B1F373EAFB
37942,ED-CEE9725DA3
37946,ED-C05C1E1FD0
37948,ED-7E1C366044
37951,ED-CC7D56544F
37953,ED-6219810DB2
37955,ED-9D2EC161D1
37956,ED-9C798A0DBC
37957,ED-686BE06734
37958,ED-7CDE1DD38A
37959,ED-3911AC3EF6
37960,ED-76E6AA0888
37962,ED-352381FA95
37963,ED-E22149D5C4
37964,ED-2C7E22DC63
37965,ED-ECAAE6638A
37967,ED-5B6FCB1DD3
37968,ED-D00638E62D
37970,ED-AAFDCC3B67
37972,ED-611D04BE5A
37973,ED-850C9A8393
37974,ED-F91F422104
37976,ED-F34D3398AC
37978,ED-F9450A71B2
37981,ED-C703087167
37988,ED-DFADCADD00
40343,ED-D40BD8AEE4
40354,ED-B8083D8461
40361,ED-7E98114AE3
40364,ED-AB07DE3321
40407,ED-91E9DEBD2C
40415,ED-A662429DC3
40466,ED-A506850724
40471,ED-D3433A07D3
40534,ED-25C8DAA854
40554,ED-E90F4BD5CB
40568,ED-5B8FC38252
40586,ED-517FCD7879
40592,ED-D421DE509C
40593,ED-517FCD7879
40664,ED-5B8FC38252
40683,ED-A1408FE0C1
40693,ED-C51E1C2542
40723,ED-DD9B17A621
41497,ED-7FA4A46B43
41498,ED-7FA4A46B43
41548,ED-7A8AEDCB57
41576,ED-827CFEC98F
41578,ED-461D52A604
41579,ED-461D52A604
41642,ED-2F996B1290
41644,ED-EA851FB429
41649,ED-DF48ED0964
42278,ED-B6FBC83BAC
42279,ED-A7F2112698
42287,ED-FFC4AF8D37
42289,ED-85F76F3BB0
42295,ED-6FFE766F68
42301,ED-6DFED095C6
42307,ED-E90F4BD5CB
42312,ED-CE7C0A1E4C
42316,ED-792A60C285
42318,ED-A918F4744F
42319,ED-706CBA13B5
42320,ED-16F9B84D93
42321,ED-A84BA7B985
42322,ED-C52D5C8A4D
42323,ED-FACB14BE3E
42324,ED-C5E269E870
42325,ED-2DC6F231AD
42326,ED-88D288C7FA
42327,ED-DA3E457A21
42328,ED-3CCE172B9A
42329,ED-73EFD38AC5
42330,ED-395E703E37
42331,ED-4A2C34FADA
42332,ED-AB5635D6D9
42333,ED-AC561F0360
42334,ED-C3D4087543
42335,ED-D40BD8AEE4
42344,ED-8CF6BE8587
42345,ED-E16D14DD37
42346,ED-88D288C7FA
42347,ED-C51E1C2542
42348,ED-DB5BC547AC
42349,ED-BC6A847F19
42350,ED-B419836676
42351,ED-EFD50F3BCD
42361,ED-8573F64207
42363,ED-CF61B6F660
42365,ED-358696FC2B
42366,ED-D00638E62D
42374,ED-B84240DEAC
42375,ED-64DF2425B0
42376,ED-1D47719EDA
42377,ED-E16D14DD37
42378,ED-E16D14DD37
42379,ED-A84BA7B985
42380,ED-A327459EEE
42381,ED-CD88D98AE4
42382,ED-9BE6B4E1A9
42383,ED-FFC4AF8D37
42384,ED-5E3F477AF6
42385,ED-6DFED095C6
42386,ED-464A3F2122
42387,ED-C257D0C060
42388,ED-04B349EDD1
42389,ED-A6C88AEAD6
42390,ED-FCF5D6FAEE
42391,ED-F1DA6A7A1E
42392,ED-61AC0E5201
42647,ED-509B8A9661
42653,ED-1FC28EEA1D
42655,ED-95AFC8645D
42657,ED-E68A966339
42659,ED-DF43CEC5BE
42663,ED-5D4DDDCDD2
42665,ED-7F4AB696F3
42682,ED-D5AB0A2BA7
42686,ED-23ADEDE9FE
42694,ED-1B698225F5
42697,ED-89717853A6
42702,ED-A1408FE0C1
42708,ED-DBE7BF6403
42711,ED-D0E62184C6
42714,ED-6C0C03FF1A
42715,ED-3B37C691E1
42759,ED-DEE32D73F4
42763,ED-8CF6BE8587
42769,ED-7F4AB696F3
42771,ED-1036AE0607
42775,ED-792A60C285
42777,ED-85F76F3BB0
42780,ED-CF61B6F660
42782,ED-6B88C93069
42786,ED-5ACC9DA09D
42791,ED-8665D86042
42807,ED-5283D96DF0
42810,ED-95C207E237
42813,ED-04B349EDD1
42814,ED-652E69E06B
42817,ED-B6FBC83BAC
42820,ED-94D91F1D42
42821,ED-6C0C03FF1A
42825,ED-3CCE172B9A
42831,ED-C5E269E870
42836,ED-8E710C52AC
42838,ED-3CCE172B9A
42840,ED-6DFED095C6
42842,ED-706CBA13B5
42845,ED-464A3F2122
42850,ED-BD4F420FFD
42853,ED-744A0C480B
42869,ED-EFD50F3BCD
42876,ED-1C2CCD326B
42915,ED-1BF3CC1CFA
42918,ED-A5CB849A0C
42919,ED-2E3CEF6B95
42921,ED-652E69E06B
42926,ED-9C30E2631F
42934,ED-F9450A71B2
42936,ED-A327459EEE
42940,ED-73FDF63388
42941,ED-3CCE172B9A
42943,ED-D5AB0A2BA7
42946,ED-AAFDCC3B67
42951,ED-E68A966339
42952,ED-08A2035D6A
42954,ED-DC2B461118
42966,ED-95AFC8645D
42968,ED-1BF3CC1CFA
42983,ED-D4DCD65123
42991,ED-7E98114AE3
42996,ED-2CDBEBE25A
42999,ED-833F29143C
43001,ED-7F4AB696F3
43004,ED-5283D96DF0
43005,ED-F91F422104
43008,ED-3911AC3EF6
43013,ED-76E6AA0888
43014,ED-663DB72B53
43017,ED-17E2D3C7CD
51333,ED-18CACCE28E
53223,ED-531A508047
53313,ED-CA22B36374
53318,ED-4AD501BAEF
53728#1,ED-19C47EF765
53734#1,ED-301A6E46CF
53736#1,ED-71F4C6FB84
53738#1,ED-C05C1E1FD0
53741#1,ED-EA6B3755BE
53743,ED-DEE32D73F4
54708,ED-3911AC3EF6
56967,ED-EAEF55CD1A
57010,ED-954EF161AD
60594,ED-EFDA0B2E51
60599,ED-E68A966339
60645,ED-A3DD7FCEB1
60646,ED-D00638E62D
60647,ED-6756E51EEE
60648,ED-A7F2112698
60650,ED-69F3903AE1
60652,ED-4655D0CD42
60658,ED-F9149F3A5E
60667,ED-0A06F87FA9
60668,ED-2E3CEF6B95
60669,ED-652E69E06B
60670,ED-E68A966339
60671,ED-92F38CB368
60672,ED-AC561F0360
60673,ED-68AA537FFA
60674,ED-D9CAAF08DF
60675,ED-16BEE2F355
60676,ED-AF246B79DB
60677,ED-EC1223785F
60678,ED-8F074623BB
60679,ED-345D4DAC47
60680,ED-47F2ABBC92
60681,ED-99882E7047
60682,ED-FE7E407F74
60683,ED-A3DD7FCEB1
60684,ED-BEAEE7EEFE
60685,ED-5EEA2521EC
60686,ED-DBE7BF6403
60687,ED-FA1273807D
60688,ED-2D3EB4ACD1
61143,ED-FACB14BE3E
61145,ED-C339DFCF9F
61148,ED-78F636142A
61149,ED-DB87E9171D
61150,ED-509B8A9661
61151,ED-63070D1460
61152,ED-76EB6C6C45
61153,ED-D4DCD65123
61155,ED-7248CA28C4
61156,ED-3911AC3EF6
61158,ED-B0310F3C9E
61172,ED-DEE32D73F4
61175,ED-889DCC0CE7
63797,ED-889DCC0CE7
66873#1,ED-AAFDCC3B67
68906,ED-FE7E407F74
68910,ED-7A8AEDCB57
68911,ED-1D47719EDA
68912,ED-652E69E06B
68913,ED-5835DC89B7
68956,ED-7150F43145
68957,ED-A11CB27D25
69611,ED-7248CA28C4
69626,ED-C8F8B5939B
69636,ED-C8F8B5939B
69678,ED-7248CA28C4
300564,ED-7150F43145
70755,ED-81863DA371
300398,ED-6479DA031A
300399,ED-5C87BD6B66
300400,ED-7FA4A46B43
300401,ED-85F76F3BB0
78070,ED-71F4C6FB84
78071,ED-1CF9D1A9CE
301596,ED-4AF853DEC2
301597,ED-44EF310194
301598,ED-9F3091ACCA
301599,ED-683B5FEE99
301589,ED-F91D411281
301590,ED-177C632B01
78694,ED-4227018650
79150,ED-7A10AC13BE
79168,ED-574FFDBB1A
79176,ED-A7D21E6C6B
79186,ED-9F986B5436
79194,ED-A7D21E6C6B
79209,ED-7A10AC13BE
79210,ED-B69C28B5C6
79211,ED-B69C28B5C6
79413,ED-71F4C6FB84
