object_number,platform_raw_first,platform_norm,title_primary,title_norm,title_norm_source,title_aliases,region_norm,language_norm
9421,Nintendo Super Famicom,SFC,Fire Emblem Seisen no Keifu,Fire Emblem Seisen no Keifu,primary_ascii,ファイアーエムブレム 聖戦の系譜|Fire Emblem 4 Seisen no Keifu|Fire Emblem Genealogy of the Holy War,NTSC-J,ja
9428,Nintendo Super Famicom,SFC,Street Fighter II Turbo Hyper Fighting,Street Fighter II Turbo Hyper Fighting,primary_ascii,ストリートファイターII ターボ|Street Fighter 2 Turbo Hyper Fighting,NTSC-J,ja
9436,Nintendo Super Famicom,SFC,3x3 Eyes Sazanaizu Seima Kourinden,3x3 Eyes Sazanaizu Seima Kourinden,primary_ascii,3x3 Eyes サザンアイズ 聖魔降臨伝|三只眼 聖魔降臨伝|3 x 3 Eyes Sazanaizu Seima Kourinden,NTSC-J,ja
9447,Nintendo Super Famicom,SFC,Mahoujin Guru Guru,Mahoujin Guru Guru,primary_ascii,魔法陣グルグル|Mahoujin Guruguru|Magical Circle Guru Guru,NTSC-J,ja
9454,Nintendo Super Famicom,SFC,Laplace no Ma,Laplace no Ma,primary_ascii,ラプラスの魔|Rapurasu no Ma|Diable De Laplace|Devil of Laplace,NTSC-J,ja
9482,Nintendo Super Famicom,SFC,Hana no Keiji Kumo no Kanata ni,Hana no Keiji Kumo no Kanata ni,primary_ascii,花の慶次 -雲のかなたに-|Hana no Kenji Kumo no Kanata ni|Keiji Flower Beyond the Clouds,NTSC-J,ja
9498,Nintendo Super Famicom,SFC,Bishoujo Janshi Suchie-Pai,Bishoujo Janshi Suchie-Pai,primary_ascii,美少女雀士スーチーパイ|Bishoujo Janshi Suchie-Pie|Bishōjo Janshi Suchie-Pai|Idol Janshi Suchie-Pai,NTSC-J,ja
9523,Nintendo Super Famicom,SFC,Final Fantasy VI,Final Fantasy VI,primary_ascii,ファイナルファンタジーVI|Final Fantasy 6|Final Fantasy III|Final Fantasy 3,NTSC-J,ja
9536,Nintendo Super Famicom,SFC,Pop'n TwinBee,Pop'n TwinBee,primary_ascii,ポップン ツインビー|Pop 'N' Twinbee|Pop N Twinbee,NTSC-J,ja
9553,Nintendo Super Famicom,SFC,Doraemon 2 Nobita no Toys Land Daibouken,Doraemon 2 Nobita no Toys Land Daibouken,primary_ascii,ドラえもん2 のび太のトイズランド大冒険,NTSC-J,ja
9554,Nintendo Super Famicom,SFC,Final Fantasy IV,Final Fantasy IV,primary_ascii,ファイナルファンタジーIV|Final Fantasy 4|Final Fantasy 2|Final Fantasy II,NTSC-J,ja
9558,Nintendo Super Famicom,SFC,Sky Mission,Sky Mission,primary_ascii,スカイミッション|Wings 2 Aces High|Blazing Skies,NTSC-J,ja
9569,Nintendo Super Famicom,SFC,Gouketsuji Ichizoku,Gouketsuji Ichizoku,primary_ascii,豪血寺一族|Power Instinct|Gouketuji Ichizoko|Gouketuji Ichizoku,NTSC-J,ja
9573,Nintendo Super Famicom,SFC,Ryuuko no Ken,Ryuuko no Ken,primary_ascii,龍虎の拳|Art of Fighting,NTSC-J,ja
9580,Nintendo Super Famicom,SFC,Super Bowling,Super Bowling,primary_ascii,スーパーボウリング,NTSC-J,ja
9766,Nintendo Super Famicom,SFC,Parodius Da! Shinwa kara Owarai e,Parodius Da! Shinwa kara Owarai e,primary_ascii,パロディウスだ! －神話からお笑いへ－|Parodius da! Shinwa Kara Owarai he|Parodius Non-Sense Fantasy|Parodius! From Myth to Laughter,NTSC-J,ja
9767,Nintendo Super Famicom,SFC,Ranma ½ Akanekodan Teki Hihou,Ranma 1-2 Akanekodan Teki Hihou,alt_ascii,Ranma ½ Akanekodan Teki Hihou|らんま1/2 朱猫団的秘宝|Ranma 1/2 Akanekodan Teki Hihou|Ranma Nibunnoichi Akanekodan no Hihou|Ranma 1/2 Treasure of the Red Cat Gang,NTSC-J,ja
9768,Nintendo Super Famicom,SFC,Fire Emblem Monshou no Nazo,Fire Emblem Monshou no Nazo,primary_ascii,ファイアーエムブレム 紋章の謎|Fire Emblem Monsyo no Nazo|Fire Emblem Monshō no Nazo|Fire Emblem Mystery of the Emblem,NTSC-J,ja
9769,Nintendo Super Famicom,SFC,Cosmo Gang The Video,Cosmo Gang The Video,primary_ascii,コズモギャング ザ ビデオ|Cosmo Gang Video,NTSC-J,ja
9773,Nintendo Super Famicom,SFC,Space Invaders The Original Game,Space Invaders The Original Game,primary_ascii,スペースインベーダー The Original Game|スペースインベーダー ザ・オリジナルゲーム,NTSC-J,ja
9775,Nintendo Super Famicom,SFC,Ganbare Goemon 2 Kiteretsu Shougun Magginesu,Ganbare Goemon 2 Kiteretsu Shougun Magginesu,primary_ascii,がんばれゴエモン2 奇天烈将軍マッギネス|Ganbare Goemon 2 Kiteretsu Shōgun Magginesu|Let's Go! Goemon 2 Very Strange General McGuiness,NTSC-J,ja
9777,Nintendo Super Famicom,SFC,Super Snakey,Super Snakey,primary_ascii,スーパースネーキー|WildSnake|Wild Snake,NTSC-J,ja
9779,Nintendo Super Famicom,SFC,NBA Jam,NBA Jam,primary_ascii,NBAジャム,NTSC-J,ja
9780,Nintendo Super Famicom,SFC,Lagoon,Lagoon,primary_ascii,ラグーン,NTSC-J,ja
9781,Nintendo Super Famicom,SFC,Doraemon 4 Nobita to Tsuki no Oukoku,Doraemon 4 Nobita to Tsuki no Oukoku,primary_ascii,ドラえもん4 のび太と月の王国|Doraemon 4 Nobita to Tuki no Okoku,NTSC-J,ja
9786,Nintendo Super Famicom,SFC,Bokujou Monogatari,Bokujou Monogatari,primary_ascii,牧場物語|Bokujō Monogatari|Harvest Moon,NTSC-J,ja
9793,Nintendo Super Famicom,SFC,Takahashi Meijin no Daibouken Shima II,Takahashi Meijin no Daibouken Shima II,primary_ascii,高橋名人の大冒険島II|Takahashi Meijin no Daibouken Shima 2|Takahashi Meijin no Daibouken-Jima II|Takahashi Meijin no Daibouken Jima II|Super Adventure Island II,NTSC-J,ja
9795,Nintendo Super Famicom,SFC,Dragon Quest V Tenkuu no Hanayome,Dragon Quest V Tenkuu no Hanayome,primary_ascii,ドラゴンクエストV 天空の花嫁|Dragon Quest 5 Tenkuu no Hanayome|Dragon Quest V Tenkū no Hanayome|Dragon Quest V Hand of the Heavenly Bride,NTSC-J,ja
9796,Nintendo Super Famicom,SFC,Last Bible III,Last Bible III,primary_ascii,ラストバイブルIII|Last Bible 3,NTSC-J,ja
9801,Nintendo Super Famicom,SFC,Kaite Tsukutte Asoberu Dezaemon,Kaite Tsukutte Asoberu Dezaemon,primary_ascii,描いて・作って・遊べる デザエモン|Kaite Tukutte Asoberu Dezaemon,NTSC-J,ja
9802,Nintendo Super Famicom,SFC,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,primary_ascii,スーパーロボット大戦外伝 魔装機神 The Lord Of Elemental|Super Robot Taisen Gaiden Masoukishin The Lord Of Elemental|Masoukishin Super Robot Wars Gaiden Lord of Elemental|Super Robot Wars Gaiden Masoukishin The Lord of Elemental,NTSC-J,ja
9804,Nintendo Super Famicom,SFC,Ski Paradise with Snowboard,Ski Paradise with Snowboard,primary_ascii,スキーパラダイス With スノーボード|Val d'Isère Championship|Tommy Moe's Winter Extreme Skiing and Snowboarding,NTSC-J,ja
9805,Nintendo Super Famicom,SFC,Final Fantasy V,Final Fantasy V,primary_ascii,ファイナルファンタジーV|Final Fantasy 5,NTSC-J,ja
9807,Nintendo Super Famicom,SFC,Rockman's Soccer,Rockman's Soccer,primary_ascii,ロックマンズサッカー|Rock Man's Soccer|Mega Man's Soccer,NTSC-J,ja
9809,Nintendo Super Famicom,SFC,Magical Taruruuto-kun Magic Adventure,Magical Taruruuto-kun Magic Adventure,primary_ascii,まじかる☆タルるートくん Magic Adventure|まじかる タルるートくん Magic Adventure|Magical ☆ Taruruuto-kun Magic Adventure|Magical Taruruto Kun Magic Adventure|Magical Tarurūto-kun Magic Adventure,NTSC-J,ja
9810,Nintendo Super Famicom,SFC,Panic in Nakayoshi World,Panic in Nakayoshi World,primary_ascii,パニック イン なかよしワールド|Panic in Nakayosi World,NTSC-J,ja
9811,Nintendo Super Famicom,SFC,Lemmings,Lemmings,primary_ascii,レミングス,NTSC-J,ja
9813,Nintendo Super Famicom,SFC,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,primary_ascii,スーパーロボット大戦外伝 魔装機神 The Lord Of Elemental|Super Robot Taisen Gaiden Masoukishin The Lord Of Elemental|Masoukishin Super Robot Wars Gaiden Lord of Elemental|Super Robot Wars Gaiden Masoukishin The Lord of Elemental,NTSC-J,ja
9816,Nintendo Super Famicom,SFC,Captain Tsubasa III Koutei no Chousen,Captain Tsubasa III Koutei no Chousen,primary_ascii,キャプテン翼III -皇帝の挑戦-|Captain Tsubasa 3 Koutei no Chousen|Captain Tsubasa III The Kaiser's Challenge,NTSC-J,ja
9818,Nintendo Super Famicom,SFC,Super Puyo Puyo 2 Remix,Super Puyo Puyo 2 Remix,primary_ascii,す〜ぱ〜ぷよぷよ通リミックス|Super Puyo Puyo Tsuu Remix,NTSC-J,ja
9819,Nintendo Super Famicom,SFC,Aretha,Aretha,primary_ascii,アレサ,NTSC-J,ja
9820,Nintendo Super Famicom,SFC,J League Soccer Prime Goal,J League Soccer Prime Goal,primary_ascii,Jリーグサッカー プライムゴール|J.League Soccer Prime Goal|J-League Soccer Prime Goal,NTSC-J,ja
9821,Nintendo Super Famicom,SFC,Wild Trax,Wild Trax,primary_ascii,ワイルドトラックス|Stunt Race FX,NTSC-J,ja
9826,Nintendo Super Famicom,SFC,Chrono Trigger,Chrono Trigger,primary_ascii,クロノ・トリガー,NTSC-J,ja
9831,Nintendo Super Famicom,SFC,Aretha II Ariel no Fushigi na Tabi,Aretha II Ariel no Fushigi na Tabi,primary_ascii,アレサII アリエルの不思議な旅|Aretha 2 Ariel no Fushigi na Bouken|Aretha 2 Ariel no Fushigi na Tabi|Aretha II Ariel no Fushigi na Bouken|Aretha II Ariel's Mysterious Journey,NTSC-J,ja
10122,Nintendo Super Famicom,SFC,Zan II Spirits,Zan II Spirits,primary_ascii,斬II スピリッツ|Zan 2 Spirits,NTSC-J,ja
10129,Nintendo Super Famicom,SFC,Elnard,Elnard,primary_ascii,エルナード|The 7th Saga,NTSC-J,ja
10155,Nintendo Super Famicom,SFC,NFL Pro Football John Madden '94,NFL Pro Football John Madden '94,primary_ascii,NFLプロフットボール John Madden '94|NFLプロフットボール'94 ジョンマッデン|NFL John Madden Pro Football '94|John Madden NFL 94|Madden NFL '94,NTSC-J,ja
10173,Nintendo Super Famicom,SFC,Yuu Yuu Hakusho,Yuu Yuu Hakusho,primary_ascii,幽☆遊 ☆白書|幽遊白書,NTSC-J,ja
10174,Nintendo Super Famicom,SFC,Tsuppari Oozumou Risshin Shusse-hen,Tsuppari Oozumou Risshin Shusse-hen,primary_ascii,つっぱり大相撲 立身出世編|Tsuppari Oozumou Risshin Shusse Hen|Tsuppari Oozumo Rissin Syusse Hen|Tsuppari Oozumou Risshinshusse Hen,NTSC-J,ja
10175,Nintendo Super Famicom,SFC,Libble Rabble,Libble Rabble,primary_ascii,リブルラブル,NTSC-J,ja
10176,Nintendo Super Famicom,SFC,Super F1 Circus Limited,Super F1 Circus Limited,primary_ascii,スーパーエフワンサーカスリミテッド|Super F-1 Circus Limited,NTSC-J,ja
10178,Nintendo Super Famicom,SFC,Super Kick Boxing,Super Kick Boxing,primary_ascii,スーパーキックボクシング|Super Kick Boxing Best of the Best|Best of the Best Championship Karate,NTSC-J,ja
10180,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu III,Super Momotarou Dentetsu III,primary_ascii,スーパー桃太郎電鉄III|Super Momotarou Dentetsu 3|Super Momotarou Densetsu 3,NTSC-J,ja
10183,Nintendo Super Famicom,SFC,Momotarou Dentetsu Happy,Momotarou Dentetsu Happy,primary_ascii,桃太郎電鉄 ハッピー|Momotaro Dentetsu Happy,NTSC-J,ja
10185,Nintendo Super Famicom,SFC,Super Fire ProWrestling III Final Bout,Super Fire ProWrestling III Final Bout,primary_ascii,スーパーファイヤープロレスリング3 ファイナルバウト|Super Fire ProWrestling III|Super Fire Pro Wrestling III Final Bout|Super Fire Pro Wrestling 3 Final Bout|Super Fire ProWrestling 3 Final Bout,NTSC-J,ja
10186,Nintendo Super Famicom,SFC,Super Wagyan Land 2,Super Wagyan Land 2,primary_ascii,スーパーワギャンランド2|Super Wagan Land 2,NTSC-J,ja
10190,Nintendo Super Famicom,SFC,Bijo to Yajuu,Bijo to Yajuu,primary_ascii,美女と野獣|Beauty and the Beast,NTSC-J,ja
10192,Nintendo Super Famicom,SFC,NBA Jikkyou Basket Winning Dunk,NBA Jikkyou Basket Winning Dunk,primary_ascii,NBA実況バスケット ウイニングダンク|NBA Give 'n Go,NTSC-J,ja
10196,Nintendo Super Famicom,SFC,From TV Animation Slam Dunk Shikyou Gekitotsu!!,From TV Animation Slam Dunk Shikyou Gekitotsu!!,primary_ascii,From TV Animation Slam Dunk 四強激突！！|テレビアニメ・スラムダンク 四強激突！！|TV Animation Slam Dunk Shikyou Gekitotsu!!|TV Animation Slam Dunk Yonkyo Taiketu,NTSC-J,ja
10199,Nintendo Super Famicom,SFC,Super Igo Go Ou,Super Igo Go Ou,primary_ascii,スーパー囲碁 碁王|Super Igo Goou,NTSC-J,ja
10201,Nintendo Super Famicom,SFC,Battle Grand Prix,Battle Grand Prix,primary_ascii,バトルグランプリ,NTSC-J,ja
10205,Nintendo Super Famicom,SFC,Drift King Shutokou Battle '94 Tsuchiya Keiichi & Bandou Masaaki,Drift King Shutokou Battle '94 Tsuchiya Keiichi & Bandou Masaaki,primary_ascii,ドリフトキング 土屋圭市＆坂東正明 首都高バトル'94|Drift King Shutokou Battle 94 Tsuchiya Keiichi & Bandou Masaaki,NTSC-J,ja
10207,Nintendo Super Famicom,SFC,Jimmy Connors Pro Tennis Tour,Jimmy Connors Pro Tennis Tour,primary_ascii,ジミーコナーズのプロテニスツアー,NTSC-J,ja
10212,Nintendo Super Famicom,SFC,Super Formation Soccer II,Super Formation Soccer II,primary_ascii,スーパーフォーメーションサッカー 2|スーパーフォーメーションサッカー II|Super Formation Soccer 2,NTSC-J,ja
10213,Nintendo Super Famicom,SFC,Wakataka Oozumou Yume no Kyodai Taiketsu,Wakataka Oozumou Yume no Kyodai Taiketsu,primary_ascii,若貴大相撲 夢の兄弟対決|Wakataka Oozumo Yume no Kyoudai Taiketsu|Wakataka Ohzumou Yume no Kyodai Taiketsu|Waka Taka Ōzumō Yume no Kyōdai Taiketsu,NTSC-J,ja
10216,Nintendo Super Famicom,SFC,Super Mario Bros. 4 Super Mario World,Super Mario Bros. 4 Super Mario World,primary_ascii,Super Mario Bros. 4 スーパーマリオワールド|Super Mario Brothers 4 Super Mario World|Super Mario World,NTSC-J,ja
10228,Nintendo Super Famicom,SFC,Spirit Oozumou Tamashii,Spirit Oozumou Tamashii,primary_ascii,スピリット 大相撲魂|Supiritto Oozumou Tamashii|Oozumou Kon|Ozumou Damashii|Oozumou Spirits|Oozumou Damashii,NTSC-J,ja
10231,Nintendo Super Famicom,SFC,F-1 Grand Prix,F-1 Grand Prix,primary_ascii,F1グランプリ|F1 Grand Prix,NTSC-J,ja
10236,Nintendo Super Famicom,SFC,F-1 Grand Prix Part II,F-1 Grand Prix Part II,primary_ascii,F1グランプリ パート2|F1 Grand Prix Part 2|F-1 Grand Prix 2,NTSC-J,ja
10239,Nintendo Super Famicom,SFC,Sangokushi Seishi Tenbu Spirits,Sangokushi Seishi Tenbu Spirits,primary_ascii,三国志正史 天舞スピリッツ,NTSC-J,ja
10249,Nintendo Super Famicom,SFC,Kunio-kun no Dodge Ball dayo Zenin Shuugou! Tournament Special,Kunio-kun no Dodge Ball dayo Zenin Shuugou! Tournament Special,primary_ascii,くにおくんのドッジボールだよ 全員集合！|Kunio Kun no Dodge Ball Zenin Syugo Tournament Special|Kunio-kun no Dodge Ball Da yo Zenin Shuugou! Tournament Special|Kunio-kun no Dodge Ball Da yo Zenin Shuugou! Tournament Special,NTSC-J,ja
10254,Nintendo Super Famicom,SFC,International Tennis Tour,International Tennis Tour,primary_ascii,インターナショナルテニスツアー,NTSC-J,ja
10258,Nintendo Super Famicom,SFC,Drift King Shutokou Battle 2 Tsuchiya Keiichi & Bandou Masaaki,Drift King Shutokou Battle 2 Tsuchiya Keiichi & Bandou Masaaki,primary_ascii,ドリフトキング 土屋圭市＆坂東正明 首都高バトル2|Syutoko Battle Racing 2,NTSC-J,ja
10264,Nintendo Super Famicom,SFC,Lady Stalker Kako kara no Chousen,Lady Stalker Kako kara no Chousen,primary_ascii,レディストーカー 〜過去からの挑戦〜|Lady Stalker The Apocalypse Engine,NTSC-J,ja
10270,Nintendo Super Famicom,SFC,J League Soccer Prime Goal 3,J League Soccer Prime Goal 3,primary_ascii,Jリーグサッカー プライムゴール3|J.League Soccer Prime Goal 3|J-League Soccer Prime Goal|90 Minutes European Prime Goal,NTSC-J,ja
10279,Nintendo Super Famicom,SFC,USA Ice Hockey,USA Ice Hockey,primary_ascii,USA アイスホッケー|U.S.A.アイスホッケー,NTSC-J,ja
10289,Nintendo Super Famicom,SFC,J League Soccer Prime Goal 3,J League Soccer Prime Goal 3,primary_ascii,Jリーグサッカー プライムゴール3|J.League Soccer Prime Goal 3|J-League Soccer Prime Goal|90 Minutes European Prime Goal,NTSC-J,ja
10293,Nintendo Super Famicom,SFC,Garou Densetsu Shukumei no Tatakai,Garou Densetsu Shukumei no Tatakai,primary_ascii,餓狼伝説 宿命の闘い|がろうでんせつ|Fatal Fury,NTSC-J,ja
10295,Nintendo Super Famicom,SFC,Panel de Pon,Panel de Pon,primary_ascii,パネルでポン|パネポン|Panepon|Panel de Pon Action Puzzle Game,NTSC-J,ja
10308,Nintendo Super Famicom,SFC,Kyuuyaku Megami Tensei Megami Tensei I · II,Kyuuyaku Megami Tensei 1 & 2,alt_ascii,Kyuuyaku Megami Tensei Megami Tensei I · II|旧約・女神転生 めがみてんせい I・II|旧約・女神転生 女神転生I・II|旧約・女神転生 女神転生I 女神転生II|キュウヤク・メガミテンセイ|Digital Devil Story I & II|Kyūyaku Megami Tensei Megami Tensei I - II,NTSC-J,ja
10320,Nintendo Super Famicom,SFC,Puzzle Nintama Rantarou Ninjutsu Gakuen Puzzle Taikai no Dan,Puzzle Nintama Rantarou Ninjutsu Gakuen Puzzle Taikai no Dan,primary_ascii,パズル忍たま乱太郎 〜忍術学園パズル大会の段〜|Nintama Rantarou Puzzle Ninjyutsu Gakuen Puzzle no Maki|Nintama Rantarou Puzzle Ninjutsu Gakuen Puzzle no Maki,NTSC-J,ja
10322,Nintendo Super Famicom,SFC,Wedding Peach,Wedding Peach,primary_ascii,ウェディングピーチ,NTSC-J,ja
10325,Nintendo Super Famicom,SFC,Shin Megami Tensei,Shin Megami Tensei,primary_ascii,真・女神転生|Digital Devil Story,NTSC-J,ja
10328,Nintendo Super Famicom,SFC,Heisei Shin Oni Ga Shima Kouhen,Heisei Shin Oni Ga Shima Kouhen,primary_ascii,平成 新 鬼ヶ島 後編|Heisei Shin Onigashima Kouhen|Heisei Era New Onigashima,NTSC-J,ja
10342,Nintendo Super Famicom,SFC,WWF Super WrestleMania,WWF Super WrestleMania,primary_ascii,WWFスーパーレッスルマニア|WWF Super Wrestle Mania,NTSC-J,ja
10344,Nintendo Super Famicom,SFC,Nintama Rantarou,Nintama Rantarou,primary_ascii,忍たま乱太郎,NTSC-J,ja
10352,Nintendo Super Famicom,SFC,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,primary_ascii,パチンコ物語2 名古屋シャチホコの帝王|Pachinko Monogatari 2 Nagoya Syachihoko no Teiou,NTSC-J,ja
10358,Nintendo Super Famicom,SFC,Hana no Keiji Kumo no Kanata ni,Hana no Keiji Kumo no Kanata ni,primary_ascii,花の慶次 -雲のかなたに-|Hana no Kenji Kumo no Kanata ni|Keiji Flower Beyond the Clouds,NTSC-J,ja
10377,Nintendo Super Famicom,SFC,Exhaust Heat,Exhaust Heat,primary_ascii,エキゾースト・ヒート|F1 ROC Race of Champions|F-1 ROC Race of Champions,NTSC-J,ja
10380,Nintendo Super Famicom,SFC,Densetsu no Ogre Battle,Densetsu no Ogre Battle,primary_ascii,伝説のオウガバトル|でんせつのオウガバトル|Densetsu no Ogre Battle Saga Episode Five The March of the Black Queen|Ogre Battle The March of the Black Queen,NTSC-J,ja
10382,Nintendo Super Famicom,SFC,World Class Rugby,World Class Rugby,primary_ascii,ワールドクラス ラグビー,NTSC-J,unknown
10386,Nintendo Super Famicom,SFC,Card Master Rimusaria no Fuuin,Card Master Rimusaria no Fuuin,primary_ascii,カードマスター リムサリアの封印|Arcana,NTSC-J,unknown
10398,Nintendo Super Famicom,SFC,The King of Rally Paris-Moscow-Beijing,The King of Rally Paris-Moscow-Beijing,primary_ascii,ザ・キング・オブ・ラリー パリ−モスクワ−北京|The King of Rally Paris - Moscow - Beijing|The King of Rally Paris ▶ Moscow ▶ Beijing,NTSC-J,unknown
10429,Nintendo Super Famicom,SFC,Jissen! Pachislot Hisshouhou! 2,Jissen! Pachislot Hisshouhou! 2,primary_ascii,実戦！パチスロ必勝法！2|Jissen Pachi Slot Hisyou Hou 2,NTSC-J,unknown
10471,Nintendo Super Famicom,SFC,Dragon Knight 4,Dragon Knight 4,primary_ascii,ドラゴンナイトIV|Dragon Knight IV,NTSC-J,unknown
10489,Nintendo Super Famicom,SFC,Fushigi no Dungeon 2 Fuurai no Shiren,Fushigi no Dungeon 2 Fuurai no Shiren,primary_ascii,不思議のダンジョン2 風来のシレン|Fushigi no Dungeon 2 Furai no Shiren,NTSC-J,unknown
10501,Nintendo Super Famicom,SFC,Space Ace,Space Ace,primary_ascii,スペースエース,NTSC-J,unknown
10508,Nintendo Super Famicom,SFC,Honoo no Toukyuuji Dodge Danpei,Honoo no Toukyuuji Dodge Danpei,primary_ascii,炎の闘球児 ドッジ弾平|Hono no Tokyuji Dodge Danpei|Honoo no Doukyuuji Dodge Danpei,NTSC-J,unknown
10510,Nintendo Super Famicom,SFC,Super Oozumou Nessen Dai Ichiban,Super Oozumou Nessen Dai Ichiban,primary_ascii,スーパー大相撲 熱戦大一番|Super Oozumou Nessen Ou Ichiban|Super Oozumou Nessen Ooichiban|Super Oozumou Nessen Daiichiban|Super Oozumou Nessen Dai Ichiban Sumo,NTSC-J,unknown
10546,Nintendo Super Famicom,SFC,Ultima VI Itsuwari no Yogensha,Ultima VI Itsuwari no Yogensha,primary_ascii,ウルティマVI 〜偽りの予言者〜|Ultima 6 Itsuwari no Yogensha|Ultima VI The False Prophet,NTSC-J,unknown
10548,Nintendo Super Famicom,SFC,SD Gundam GX,SD Gundam GX,primary_ascii,SDガンダムGX,NTSC-J,unknown
10551,Nintendo Super Famicom,SFC,Little Master Nijiiro no Maseki,Little Master Nijiiro no Maseki,primary_ascii,リトルマスター〜虹色の魔石〜|Little Master Niji Iro no Maseki,NTSC-J,unknown
10588,Nintendo Super Famicom,SFC,Super Nazo Puyo Tsuu Rulue no Tetsuwan Hanjouki,Super Nazo Puyo Tsuu Rulue no Tetsuwan Hanjouki,primary_ascii,す〜ぱ〜なぞぷよ通 ルルーの鉄腕繁盛記|Super Nazo Puyo 2 Rulue no Tetsuwan Hanjouki|Super Nazo Puyo 2 Ruru no Tetsuwan Hanjyou ki|Super Nazo Puyo Tsuu Lulu no Tetsuwan Hanjouki,NTSC-J,unknown
10633,Nintendo Super Famicom,SFC,Yuu Yuu Hakusho 2 Kakutou no Shou,Yuu Yuu Hakusho 2 Kakutou no Shou,primary_ascii,幽☆遊☆白書2 格闘の章|幽遊白書2 格闘の章,NTSC-J,ja
10651,Nintendo Super Famicom,SFC,Super Donkey Kong,Super Donkey Kong,primary_ascii,スーパードンキーコング|Donkey Kong Country,NTSC-J,ja
10659,Nintendo Super Famicom,SFC,Heisei Shin Oni Ga Shima Zenpen,Heisei Shin Oni Ga Shima Zenpen,primary_ascii,平成新 鬼ヶ島前編|Heisei Shin Onigashima Zenpen|Heisei Era New Onigashima,NTSC-J,ja
10735,Nintendo Super Famicom,SFC,American Battle Dome,American Battle Dome,primary_ascii,アメリカンバトルドーム,NTSC-J,ja
10816,Nintendo Super Famicom,SFC,Dragon Ball Z Super Butouden 2,Dragon Ball Z Super Butouden 2,primary_ascii,ドラゴンボールZ 超武闘伝2|Dragon Ball Z Super Butoden 2|Dragon Ball Z Super Butōden 2|Dragon Ball Z La Légende Saien,NTSC-J,ja
10817,Nintendo Super Famicom,SFC,Mahoujin Guru Guru 2,Mahoujin Guru Guru 2,primary_ascii,魔法陣グルグル2|Mahoujin Guruguru 2,NTSC-J,ja
