object_id,parent_object,source_object,title_primary,platform_norm,object_category,is_virtual_child
35427,,35427,Hero Senki Project Olympus,SFC,Game,False
35428,,35428,Elfaria II The Quest of the Meld,SFC,Game,False
35429,,35429,Spark World,SFC,Game,False
35430,,35430,Sky Mission,SFC,Game,False
35431,,35431,Jurassic Park,SFC,Game,False
35432,,35432,Tatakae Genshijin 2 Rookie no Bouken,SFC,Game,False
35433,,35433,Gunple Gunman's Proof,SFC,Game,False
35434,,35434,Strike Gunner S.T.G,SFC,Game,False
35436,,35436,Shounen Ninja Sasuke,SFC,Game,False
35437,,35437,F-Zero,SFC,Game,False
35438,,35438,Olivia's Mystery,SFC,Game,False
35439,,35439,Captain Tsubasa III Koutei no Chousen,SFC,Game,False
35440,,35440,Super Linearball,SFC,Game,False
35441,,35441,Otogirisou,SFC,Game,False
35442,,35442,Stargate,SFC,Game,False
35443,,35443,Dark Law Meaning Of Death,SFC,Game,False
35444,,35444,"Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!",SFC,Game,False
35447,,35447,Super Mahjong,SFC,Game,False
35449,,35449,Super Gachapon World SD Gundam X,SFC,Game,False
35450,,35450,Royal Conquest,SFC,Game,False
35451,,35451,Pilotwings,SFC,Game,False
35452,,35452,Outer World,SFC,Game,False
35453,,35453,Honke Sankyo Fever Jikki Simulation 2,SFC,Game,False
35456,,35456,Gambler Jiko Chuushinha 2 Dorapon Quest,SFC,Game,False
35458,,35458,Sonic Wings,SFC,Game,False
35462,,35462,Gouketsuji Ichizoku,SFC,Game,False
35463,,35463,Rushing Beat Shura,SFC,Game,False
35465,,35465,Super Earth Defense Force,SFC,Game,False
35467,,35467,Kirby no Kirakira Kids,SFC,Game,False
35469,,35469,Koushien 2,SFC,Game,False
35470,,35470,Chibi Maruko-chan Harikiri 365 Nichi no Maki,SFC,Game,False
35471,,35471,Acrobat Mission,SFC,Game,False
35473,,35473,Final Fight Tough,SFC,Game,False
35477,,35477,Undercover Cops,SFC,Game,False
35478,,35478,Bishoujo Senshi Sailor Moon,SFC,Game,False
35479,,35479,Kenyuu Densetsu Yaiba,SFC,Game,False
35480,,35480,Pop'n TwinBee,SFC,Game,False
35482,,35482,Battletoads In Battlemaniacs,SFC,Game,False
35483,,35483,Honoo no Doukyuuji Dodge Danpei,SFC,Game,False
35485,,35485,Hokuto no Ken 5 Tenma Ryuuseiden Ai Zetsu Shou,SFC,Game,False
35486,,35486,Super Shanghai Dragon's Eye,SFC,Game,False
35488,,35488,Spindizzy Worlds,SFC,Game,False
35489,,35489,Naruhodo! The World,SFC,Game,False
35490,,35490,WWF Super WrestleMania,SFC,Game,False
35491,,35491,Battle Grand Prix,SFC,Game,False
35492,,35492,Song Master,SFC,Game,False
35495,,35495,Rokudenashi Blues Taiketsu! Tokyo Shitennou,SFC,Game,False
35496,,35496,Street Fighter Zero 2,SFC,Game,False
35497,,35497,The Blues Brothers,SFC,Game,False
35499,,35499,Sword Maniac,SFC,Game,False
35500,,35500,Shougi Sanmai,SFC,Game,False
35501,,35501,Bio Metal,SFC,Game,False
35502,,35502,Gegege no Kitarou Fukkatsu! Tenma Daiou,SFC,Game,False
35503,,35503,Wild Guns,SFC,Game,False
35504,,35504,Magical Pop'n,SFC,Game,False
35505,,35505,Mighty Morphin Power Rangers,SFC,Game,False
35506,,35506,Rockman X,SFC,Game,False
35507,,35507,Darius Twin,SFC,Game,False
35508,,35508,Kidou Soukou Dion,SFC,Game,False
35509,,35509,Rockman X2,SFC,Game,False
35510,,35510,The Amazing Spider-Man Lethal Foes,SFC,Game,False
35513,,35513,Super Back To The Future 2,SFC,Game,False
35514,,35514,Batman Forever,SFC,Game,False
35515,,35515,Circuit USA,SFC,Game,False
35516,,35516,46 Okunen Monogatari Harukanaru Eden he,SFC,Game,False
35517,,35517,Jikkyou World Soccer 2 Fighting Eleven,SFC,Game,False
35519,,35519,Gourmet Sentai Bara Yarou,SFC,Game,False
35522,,35522,Teenage Mutant Ninja Turtles Mutant Warriors,SFC,Game,False
35523,,35523,Otoboke Ninja Colosseum,SFC,Game,False
35524,,35524,Ardy Lightfoot,SFC,Game,False
35525,,35525,Demon's Blazon Makaimura Monshou Hen,SFC,Game,False
35526,,35526,Deae Tonosama Appare Ichiban,SFC,Game,False
35527,,35527,Yoshi no Road Hunting,SFC,Game,False
35528,,35528,G.O.D Mezameyo to Yobu Koe ga Kikoe,SFC,Game,False
35529,,35529,Prince of Persia,SFC,Game,False
35530,,35530,The Simpsons Bart no Fushigi na Yume no Daibouken,SFC,Game,False
35531,,35531,Knights of the Round,SFC,Game,False
35532,,35532,Ginga Sengoku Gunyuuden Rai,SFC,Game,False
35533,,35533,Home Alone,SFC,Game,False
35542,,35542,Rockman & Forte,SFC,Game,False
35543,,35543,Contra Spirits,SFC,Game,False
35544,,35544,Chouaniki Bakuretsu Rantou Hen,SFC,Game,False
35546,,35546,Sonic Blast Man II,SFC,Game,False
35547,,35547,Gradius III,SFC,Game,False
35548,,35548,Mr. Do!,SFC,Game,False
35550,,35550,Popeye Ijiwaru Majo Sea Hag no Maki,SFC,Game,False
35551,,35551,Hiryu no Ken S Hyper Version,SFC,Game,False
35552,,35552,R-Type 3 The Third Lightning,SFC,Game,False
35553,,35553,Disney's Beauty and The Beast,SFC,Game,False
35554,,35554,Majuuou,SFC,Game,False
35556,,35556,Judge Dredd,SFC,Game,False
35557,,35557,Tiny Toon Adventures Buster Busts Loose,SFC,Game,False
35558,,35558,Zig Zag Cat Dachou Club mo Oosawagi da,SFC,Game,False
35560,,35560,Yoshi no Cookie,SFC,Game,False
35561,,35561,Marvel Super Heroes War of the Gems,SFC,Game,False
35562,,35562,Arcus Spirits,SFC,Game,False
35563,,35563,Flying Hero Bugyuru no Daibouken,SFC,Game,False
35564,,35564,Kuusou Kagaku Sekai Gulliver Boy,SFC,Game,False
35566,,35566,Yogi Bear,SFC,Game,False
35567,,35567,Super Star Wars,SFC,Game,False
35568,,35568,Darius Force,SFC,Game,False
35569,,35569,Thunder Spirits,SFC,Game,False
35571,,35571,The Firemen,SFC,Game,False
35572,,35572,Kiki Kaikai Nazo no Kuro Manto,SFC,Game,False
35573,,35573,Rockman's Soccer,SFC,Game,False
35575,,35575,Hamelin no Violin Hiki,SFC,Game,False
35576,,35576,Holy Umbrella Dondera no Mubo!!,SFC,Game,False
35577,,35577,Super R-Type,SFC,Game,False
35578,,35578,Parodius da! Shinwa Kara Owarai he,SFC,Game,False
35579,,35579,Jikkyou Oshaberi Parodius Forever With Me,SFC,Game,False
35580,,35580,Gokujou Parodius Kako no Eikou o Motomete,SFC,Game,False
35581,,35581,Battle Blaze,SFC,Game,False
35582,,35582,Super Cup Soccer,SFC,Game,False
35583,,35583,Super Famista,SFC,Game,False
35584,,35584,Barbarossa,SFC,Game,False
35585,,35585,Justice League Task Force,SFC,Game,False
35586,,35586,Iron Commando Kotetsu no Senshi,SFC,Game,False
35587,,35587,Super Star Wars The Empire Strikes Back,SFC,Game,False
35588,,35588,Super SWIV,SFC,Game,False
35593,,35593,Jikkyou World Soccer Perfect Eleven,SFC,Game,False
35602,,35602,BlaZeon,SFC,Game,False
35605,,35605,Mask,SFC,Game,False
35606,,35606,Super High Impact,SFC,Game,False
35614,,35614,SD The Great Battle Aratanaru Chousen,SFC,Game,False
35616,,35616,Dragon Slayer Eiyuu Densetsu,SFC,Game,False
35617,,35617,Exhaust Heat,SFC,Game,False
35622,,35622,Super Momotarou Dentetsu II,SFC,Game,False
35625,,35625,Power Athlete,SFC,Game,False
35627,,35627,Elnard,SFC,Game,False
35628,,35628,Feda The Emblem Of Justice,SFC,Game,False
35629,,35629,America Oudan Ultra Quiz,SFC,Game,False
35631,,35631,Super Sangokushi II,SFC,Game,False
35632,,35632,Cosmo Gang The Video,SFC,Game,False
35634,,35634,Pikiinya!,SFC,Game,False
35637,,35637,Super Daikoukai Jidai,SFC,Game,False
35645,,35645,Nobunaga Kou Ki,SFC,Game,False
35647,,35647,Super Mario Kart,SFC,Game,False
35648,,35648,Lemmings,SFC,Game,False
35649,,35649,Pipe Dream,SFC,Game,False
36839,,36839,Volleyball Twin,SFC,Game,False
36840,,36840,TwinBee Rainbow Bell Adventure,SFC,Game,False
36841,,36841,Rushing Beat,SFC,Game,False
36842,,36842,Area 88,SFC,Game,False
36843,,36843,ActRaiser,SFC,Game,False
36844,,36844,Ninja Ryukenden Tomoe,SFC,Game,False
36845,,36845,Uchuu no Kishi Tekkaman Blade,SFC,Game,False
36863,,36863,New 3D Golf Simulation Waialae no Kiseki,SFC,Game,False
36871,,36871,Flashback,SFC,Game,False
36900,,36900,Aliens vs. Predator,SFC,Game,False
36912,,36912,Gon,SFC,Game,False
36917,,36917,Joe & Mac Tatakae Genshijin,SFC,Game,False
36928,,36928,Teenage Mutant Ninja Turtles Turtles In Time,SFC,Game,False
36931,,36931,Sonic Blast Man,SFC,Game,False
36937,,36937,Nosferatu,SFC,Game,False
36939,,36939,Super Turrican,SFC,Game,False
36941,,36941,Hagane,SFC,Game,False
36942,,36942,HaganeChoujikuu Yousai Macross Scrambled Valkyrie,SFC,Game,False
36944,,36944,Magic Sword,SFC,Game,False
36945,,36945,Super Genjin 2,SFC,Game,False
36946,,36946,Rockman 7 Shukumei no Taiketsu!,SFC,Game,False
36947,,36947,The Ninja Warriors Again,SFC,Game,False
36948,,36948,Super Aleste,SFC,Game,False
36949,,36949,Hook,SFC,Game,False
36952,,36952,Kiki Kaikai Tsukiyo Soushi,SFC,Game,False
36954,,36954,Rushing Beat Ran Fukusei Toshi,SFC,Game,False
36955,,36955,Magical Taruruuto-kun Magic Adventure,SFC,Game,False
36956,,36956,Smash T.V.,SFC,Game,False
36959,,36959,Captain Commando,SFC,Game,False
36961,,36961,Final Fight,SFC,Game,False
36962,,36962,Super Mario Collection,SFC,Game,False
36963,,36963,Super Metroid,SFC,Game,False
36966,,36966,Akumajou Dracula,SFC,Game,False
36968,,36968,Phalanx The Enforce Fighter A-144,SFC,Game,False
36971,,36971,Batman Returns,SFC,Game,False
37016,,37016,DoReMi Fantasy Milon's DokiDoki Adventure,SFC,Game,False
37017,,37017,The King of Dragons,SFC,Game,False
37018,,37018,Axelay,SFC,Game,False
37020,,37020,ActRaiser 2 Chinmoku heno Seisen,SFC,Game,False
37021,,37021,Alien 3,SFC,Game,False
37022,,37022,Sparkster,SFC,Game,False
37025,,37025,Indiana Jones' Greatest Adventures,SFC,Game,False
37026,,37026,Rockman X3,SFC,Game,False
37028,,37028,Final Fight Guy,SFC,Game,False
37030,,37030,Dragon's Magic,SFC,Game,False
37058,,37058,Akumajou Dracula XX,SFC,Game,False
37060,,37060,Super Genjin,SFC,Game,False
37062,,37062,Final Fight 2,SFC,Game,False
37063,,37063,Krusty's World,SFC,Game,False
37067,,37067,Märchen Adventure Cotton 100%,SFC,Game,False
37069,,37069,Rendering Ranger R2,SFC,Game,False
37163,,37163,Funaki Masakatsu no Hybrid Wrestler Tougi Densho,SFC,Game,False
37166,,37166,Tales of Phantasia,SFC,Game,False
37171,,37171,David Crane's Amazing Tennis,SFC,Game,False
37188,,37188,Garou Densetsu 2 Commander,SFC,Peripheral,False
37189,,37189,Heian Fuuunden,SFC,Game,False
37190,,37190,Super Naxat Open Golf de Shoubu da! Dorabocchan,SFC,Game,False
37191,,37191,Tsuyoshi Shikkarai Shinasai Taisen Puzzle Dama,SFC,Game,False
37192,,37192,Gekitotsu Dangan Jidousya Kessen Battle Mobile,SFC,Game,False
37194,,37194,Human Grand Prix,SFC,Game,False
37196,,37196,Super F1 Circus Limited,SFC,Game,False
37202,,37202,Kagakusha Harley no Haran Banjou,SFC,Game,False
37208,,37208,Jissen! Pachi-Slot Hisshouhou! 2,SFC,Game,False
37216,,37216,Shin Megami Tensei 2,SFC,Game,False
37219,,37219,Super Robot Taisen EX,SFC,Game,False
37220,,37220,Fighter's History,SFC,Game,False
37224,,37224,Super 3D Baseball,SFC,Game,False
37227,,37227,Seijuu Maden Beasts & Blades,SFC,Game,False
37236,,37236,Human Grand Prix III F1 Triple Battle,SFC,Game,False
37238,,37238,Go Go Ackman 2,SFC,Game,False
37244,,37244,Kidou Keisatsu Patlabor,SFC,Game,False
37249,,37249,Captain Tsubasa IV Pro no Rival-tachi,SFC,Game,False
37251,,37251,Doraemon 2 Nobita no Toys Land Daibouken,SFC,Game,False
37253,,37253,Super 4WD The Baja,SFC,Game,False
37258,,37258,Lemmings 2 The Tribes,SFC,Game,False
37269,,37269,From TV Animation Slam Dunk Yonkyou Gekitotsu!!,SFC,Game,False
37273,,37273,The Game of Life Super Jinsei Game,SFC,Game,False
37277,,37277,Tsuri Tarou,SFC,Game,False
37282,,37282,J. League Excite Stage '95,SFC,Game,False
37292,,37292,Kousoku Shikou Shougiou,SFC,Game,False
37294,,37294,Heisei Shin Onigashima Zenpen,SFC,Game,False
37297,,37297,Super Bomberman Panic Bomber World,SFC,Game,False
37298,,37298,Super Star Wars,SFC,Game,False
37299,,37299,J League Soccer Prime Goal 2,SFC,Game,False
37301,,37301,Super!! Pachinko,SFC,Game,False
37302,,37302,Disney's Aladdin,SFC,Game,False
37303,,37303,Koushien 3,SFC,Game,False
37304,,37304,Umi no Nushi Tsuri,SFC,Game,False
37307,,37307,Street Fighter II Turbo Hyper Fighting,SFC,Game,False
37308,,37308,Super Gomoku Narabe Renju,SFC,Game,False
37312,,37312,Mickey no Magical Adventure,SFC,Game,False
37316,,37316,Super Power League 4,SFC,Game,False
37324,,37324,Sankyo Fever! Fever! Pachinko Jikki Simulation Game,SFC,Game,False
37327,,37327,Super Chinese World 2 Uchuu Ichibuto Daikai,SFC,Game,False
37331,,37331,MVP Baseball,SFC,Game,False
37333,,37333,Virtual Wars,SFC,Game,False
37335,,37335,Super Formation Soccer 94 World Cup Edition,SFC,Game,False
37354,,37354,Jungle Strike The Sequel to Desert Strike,SFC,Game,False
37358,,37358,Pachiokun Special 3,SFC,Game,False
37369,,37369,Shin Ikkaku Senkin,SFC,Game,False
37375,,37375,Pachi-Slot Monogatari PAL Kougyou Special,SFC,Game,False
37381,,37381,Hoshi no Kirby Super Deluxe,SFC,Game,False
37387,,37387,Hashire Hebereke,SFC,Game,False
37390,,37390,T2 The Arcade Game,SFC,Game,False
37395,,37395,Super Royal Blood,SFC,Game,False
37397,,37397,Mickey Mania The Timeless Adventures of Mickey Mouse,SFC,Game,False
37398,,37398,Dynamaite The Las Vegas,SFC,Game,False
37400,,37400,Super Shougi 2,SFC,Game,False
37401,,37401,Choplifter III Rescue Survive,SFC,Game,False
37403,,37403,Panic in Nakayoshi World,SFC,Game,False
37404,,37404,Super Power League 2,SFC,Game,False
37406,,37406,Parlor! Mini 5 Pachinko Jikki Simulation Game,SFC,Game,False
37415,,37415,Civilization Sekai Shichi Daibunmei,SFC,Game,False
37418,,37418,Super Air Diver,SFC,Game,False
37422,,37422,Nice de Shot World Course Selections,SFC,Game,False
37965,,37965,Lufia & the Fortress of Doom,SNES,Game,False
37988,,37988,Lufia II Rise of the Sinistrals,SNES,Game,False
38250,,38250,Super Family Circuit,SFC,Game,False
38251,,38251,Champions World Class Soccer,SFC,Game,False
38267,,38267,Gambler Jiko Chuushinha 2 Dorapon Quest,SFC,Game,False
38268,,38268,Super Sangokushi,SFC,Game,False
38269,,38269,Street Fighter II The World Warrior,SFC,Game,False
38270,,38270,The Mahjong Touhaiden,SFC,Game,False
38271,,38271,Space Ace,SFC,Game,False
38273,,38273,Shin Nekketsu Kouha Kunio Tachi no Banka,SFC,Game,False
38274,,38274,Nintama Rantarou 2,SFC,Game,False
38275,,38275,Shuushoku Game Trendy Drama,SFC,Game,False
38276,,38276,Stardust Suplex,SFC,Game,False
38277,,38277,Pachinko Challenger V,SFC,Game,False
38278,,38278,Super Bomberman 2,SFC,Game,False
38279,,38279,Populous,SFC,Game,False
38280,,38280,Bombuzal,SFC,Game,False
38287,,38287,Derby Jockey Kishu Ou he no Michi,SFC,Game,False
38288,,38288,Dear Boys,SFC,Game,False
38290,,38290,Haou Taikei Ryuu Knight Lord of Paladin,SFC,Game,False
38291,,38291,Tokoro's Mahjong,SFC,Game,False
38292,,38292,Super Dogfight F-14 Tomcat Air Combat Game,SFC,Game,False
38294,,38294,Bishoujo Senshi Sailor Moon S Kurukku-rin,SFC,Game,False
38295,,38295,Tecmo Super Baseball,SFC,Game,False
38296,,38296,Super Black Bass 2,SFC,Game,False
38297,,38297,Pro Mahjong Kiwame II,SFC,Game,False
38384,,38384,Yuu Yuu Hakusho 2 Kakutou no Shou,SFC,Game,False
38388,,38388,SD Gundam GX,SFC,Game,False
38396,,38396,Nakajima Satoru Super F-1 Hero,SFC,Game,False
38402,,38402,Looney Tunes Road Runner vs Wily E Coyote,SFC,Game,False
38404,,38404,Chou Godzilla,SFC,Game,False
38411,,38411,Bakukyu Rennpatsu!! Super B-Daman,SFC,Game,False
38413,,38413,Super Pachi Slot Mahjong,SFC,Game,False
38416,,38416,Brandish,SFC,Game,False
38417,,38417,Crayon Shin-chan 2 Daimaou no Gyakushuu,SFC,Game,False
38418,,38418,Side Pocket,SFC,Game,False
38419,,38419,Shadowrun,SFC,Game,False
38423,,38423,Ugoku E Ver. 2.0 Aryol,SFC,Game,False
38425,,38425,Nontan to Issho Kuru Kuru Puzzle,SFC,Game,False
38430,,38430,Dino Wars Kyouryuu Oukoku heno Daibouken,SFC,Game,False
38432,,38432,WWF Royal Rumble,SFC,Game,False
38434,,38434,Go Go Ackman 3,SFC,Game,False
38437,,38437,J League Soccer Prime Goal,SFC,Game,False
38441,,38441,Namcot Open,SFC,Game,False
38493,,38493,Bishoujo Senshi Sailor Moon S Jousai Rantou! Shuyaku Shudatsusen,SFC,Game,False
38495,,38495,Super James Pond II,SFC,Game,False
38497,,38497,Down The World Mervil's Ambition,SFC,Game,False
38499,,38499,Pachi-Slot Monogatari Universal Special,SFC,Game,False
38504,,38504,Dolucky no A. League Soccer,SFC,Game,False
38506,,38506,Might and Magic Book II,SFC,Game,False
38509,,38509,Super Shougi,SFC,Game,False
38510,,38510,Super Pinball II The Amazing Odyssey,SFC,Game,False
38513,,38513,The King of Rally Paris Moscow Beijing,SFC,Game,False
38514,,38514,Zool no Yume Bouken,SFC,Game,False
38520,,38520,Super Igo Go Ou,SFC,Game,False
38527,,38527,Jissen! Pachi-Slot Hisshouhou!,SFC,Game,False
38529,,38529,Hakunetsu Pro Yakyuu '94 Ganba League 3,SFC,Game,False
38531,,38531,Libble Rabble,SFC,Game,False
38536,,38536,Ossu!! Karate-bu,SFC,Game,False
38538,,38538,Spriggan Powered,SFC,Game,False
38542,,38542,Kirby Bowl,SFC,Game,False
38546,,38546,Hat Trick Hero 2,SFC,Game,False
38552,,38552,Wrecking Crew '98,SFC,Game,False
38560,,38560,Teitoku no Ketsudan,SFC,Game,False
38562,,38562,Angelique,SFC,Game,False
38566,,38566,Kaite Tsukutte Asoberu Dezaemon,SFC,Game,False
38589,,38589,Keiba Yosou Baken Renkinjutsu,SFC,Game,False
38594,,38594,Sansara Naga 2,SFC,Game,False
38595,,38595,Super Real Mahjong PIV,SFC,Game,False
38600,,38600,Koutetsu no Kishi,SFC,Game,False
38601,,38601,Tetsuwan Atom,SFC,Game,False
38602,,38602,Super Professional Baseball II,SFC,Game,False
38603,,38603,Tarot Mystery,SFC,Game,False
38604,,38604,Hayashi Kaihou Kudan no Igo Oodou,SFC,Game,False
38605,,38605,Disney's Toy Story,SFC,Game,False
38606,,38606,Date Kimiko no Virtual Tennis,SFC,Game,False
38607,,38607,J. League Excite Stage '94,SFC,Game,False
38608,,38608,Dual Orb Seirei Tama Densetsu,SFC,Game,False
38609,,38609,Muscle Bomber The Body Explosion,SFC,Game,False
38610,,38610,Super Snakey,SFC,Game,False
38611,,38611,Cosmo Gang The Puzzle,SFC,Game,False
38612,,38612,Sutobasu Yarou Shou,SFC,Game,False
38613,,38613,Thoroughbred Breeder II,SFC,Game,False
38614,,38614,World Cup Striker,SFC,Game,False
38615,,38615,Advanced Dungeons & Dragons Eye of the Beholder,SFC,Game,False
38616,,38616,The Shinri Game 2 Magical Trip,SFC,Game,False
38617,,38617,Zero 4 Champ RR,SFC,Game,False
38618,,38618,Bishoujo Senshi Sailor Moon S Kondo ha Puzzle de Oshioki yo!!,SFC,Game,False
38619,,38619,Sengoku Denshou,SFC,Game,False
38620,,38620,Street Racer,SFC,Game,False
38621,,38621,Wild Trax,SFC,Game,False
38622,,38622,Dragon Ball Z Hyper Dimension,SFC,Game,False
38623,,38623,Tactics Ogre Let Us Cling Together,SFC,Game,False
38624,,38624,Hakunetsu Pro Yakyuu '94 Ganba League 3,SFC,Game,False
38625,,38625,Shin Megami Tensei if...,SFC,Game,False
38626,,38626,Ultima Gaiden Kurokishi no Inbou,SFC,Game,False
38627,,38627,GT Racing,SFC,Game,False
38628,,38628,Mahjong Sengoku Monogatari,SFC,Game,False
38629,,38629,Battle Jockey,SFC,Game,False
38630,,38630,Super Final Match Tennis,SFC,Game,False
38631,,38631,Supapoon DX,SFC,Game,False
38632,,38632,Captain Tsubasa J The Way to World Youth,SFC,Game,False
38633,,38633,Classic Road II,SFC,Game,False
38634,,38634,Earthworm Jim,SFC,Game,False
38636,,38636,SD F-1 Grand Prix,SFC,Game,False
38637,,38637,Turf Memories,SFC,Game,False
38643,,38643,Sougou Kakutougi Rings Astral Bout 3,SFC,Game,False
38644,,38644,Super Tetris 3,SFC,Game,False
38645,,38645,Super Moero!! Pro Yakyuu,SFC,Game,False
38646,,38646,Super Fire Pro Wrestling Special,SFC,Game,False
38647,,38647,Power Of The Hired,SFC,Game,False
38649,,38649,Lupin Sansei Densetsu no Hihou o Oe,SFC,Game,False
38651,,38651,Ganso Pachinko Ou,SFC,Game,False
38653,,38653,Zakuro no Aji,SFC,Game,False
38659,,38659,Janyuuki Gokuu Randa,SFC,Game,False
38661,,38661,Gindama Oyakata no Pachinko Hisshouhou,SFC,Game,False
38662,,38662,Ganbare Goemon Kirakira Douchuu Boku ga Dancer ni Natta Riyuu,SFC,Game,False
38663,,38663,Classic Road,SFC,Game,False
38664,,38664,Ranma 1/2 Ougi Jaanken,SFC,Game,False
38667,,38667,Shimono Masaki no Fishing To Bassing,SFC,Game,False
38668,,38668,From TV Animation Slam Dunk SD Heat Up!!,SFC,Game,False
38671,,38671,Mahjong Taikai II,SFC,Game,False
38672,,38672,Super Gussun Oyoyo,SFC,Game,False
38674,,38674,Mizuki Shigeru no Youkai Hyakkiyakou,SFC,Game,False
38676,,38676,Shin Star Trek Ooinaru Isan IFD no Nazo o Oe,SFC,Game,False
38683,,38683,Shinseiki Odysselya II,SFC,Game,False
38687,,38687,Puzzle Bobble,SFC,Game,False
38690,,38690,Hai Toride,SFC,Game,False
38695,,38695,Honke Hanafuda,SFC,Game,False
38735,,38735,Jikkyou Keiba Simulation Stable Star,SFC,Game,False
38736,,38736,Super Casino 2,SFC,Game,False
38737,,38737,Estpolis Denki,SFC,Game,False
38738,,38738,Super Bikkuriman,SFC,Game,False
38739,,38739,Doraemon Nobita to Yousei no Kuni,SFC,Game,False
38740,,38740,Yokozuna Monogatari,SFC,Game,False
38741,,38741,American Battle Dome,SFC,Game,False
38742,,38742,NBA Live 95,SFC,Game,False
38743,,38743,The Great Battle IV,SFC,Game,False
38744,,38744,Hisshou 777 Three Seven Fighter Pachi-Slot Ryuuguu Densetsu,SFC,Game,False
38745,,38745,Princess Maker Legend of Another World,SFC,Game,False
38746,,38746,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,SFC,Game,False
38752,,38752,Zen Nippon Pro-Wrestling,SFC,Game,False
38757,,38757,Battle Robot Retsuden,SFC,Game,False
38759,,38759,Tokimeki Memorial Densetsu no Ki no Shita de,SFC,Game,False
38762,,38762,Hyper Iria,SFC,Game,False
38764,,38764,Heiwa Pachinko World 2,SFC,Game,False
38768,,38768,Sanspo Fishing Keiryuu Ou,SFC,Game,False
38776,,38776,Wonder Project J Kikai no Shounen Pino,SFC,Game,False
38811,,38811,Putty Moon,SFC,Game,False
38819,,38819,Shinzui Taikyoku Igo Go Sennin,SFC,Game,False
38830,,38830,Pachinko Fan Shouri Sengen,SFC,Game,False
38835,,38835,The Chessmaster,SFC,Game,False
38839,,38839,Drift King Tsuchiya Keiichi & Bandou Masaaki Shutokou Battle 2,SFC,Game,False
38843,,38843,Militia,SFC,Game,False
38846,,38846,Hebereke no Oishii Puzzle wa Irimasenka,SFC,Game,False
38849,,38849,J League Super Soccer,SFC,Game,False
38851,,38851,Zen Nippon Pro-Wrestling Fight da Pon!,SFC,Game,False
38852,,38852,Tenshi no Uta Shiroki Tsubasa no Inori,SFC,Game,False
38856,,38856,Assault Suits Valken,SFC,Game,False
38857,,38857,Super Wagyan Land,SFC,Game,False
38859,,38859,Ultima VII The Black Gate,SFC,Game,False
38860,,38860,Pachiokun Special 2,SFC,Game,False
38862,,38862,Shinseiki Odysselya,SFC,Game,False
38880,,38880,Nakano Kouichi Kanshuu Keirin Ou,SFC,Game,False
38886,,38886,Animal Buranden Brutal,SFC,Game,False
38899,,38899,Yuu Yuu Hakusho Tokubetsu Hen,SFC,Game,False
38902,,38902,Mahjong Club,SFC,Game,False
38908,,38908,Odekake Lester - Lelele no Le (^^,SFC,Game,False
38913,,38913,Albert Odyssey 2 Jashin no Taidou,SFC,Game,False
38915,,38915,Keeper,SFC,Game,False
38918,,38918,Cyborg 009,SFC,Game,False
38923,,38923,Super Battletank 2,SFC,Game,False
38926,,38926,Riddick Bowe Boxing,SFC,Game,False
38928,,38928,Kidou Senshi Gundam Cross Dimension 0079,SFC,Game,False
38930,,38930,Derby Stallion II,SFC,Game,False
38932,,38932,Matsumura Kunihiro Den Saikyou no Rekishi o Nuri Kaero!,SFC,Game,False
38934,,38934,Keiba Eight Special 2 Hi Baken Kounyuu Jutsu,SFC,Game,False
38941,,38941,Dai 4 Ji Super Robot Taisen,SFC,Game,False
38944,,38944,Yokoyama Mitsuteru Sangokushi Bangi Sugoroku Eiyuuki,SFC,Game,False
38956,,38956,Shiki Eiyuuden Hito Ryuu Densetsu,SFC,Game,False
38958,,38958,Dark Half,SFC,Game,False
38960,,38960,Alice no Paint Adventure,SFC,Game,False
38967,,38967,Koushien 4,SFC,Game,False
38970,,38970,Maka Maka,SFC,Game,False
38971,,38971,Hissatsu Pachinko Collection,SFC,Game,False
38972,,38972,The Last Battle,SFC,Game,False
39005,,39005,Koutetsu no Kishi 3 Gekitotsu Europe Sensen,SFC,Game,False
39006,,39006,Coron Land,SFC,Game,False
39007,,39007,Ganso Pachi-slot Nipponichi,SFC,Game,False
39008,,39008,Super Donkey Kong,SFC,Game,False
39009,,39009,Captain Tsubasa V Hasha no Shougou Campione,SFC,Game,False
39010,,39010,Maten Densetsu Senritsu no Ooparts,SFC,Game,False
39011,,39011,Super Wrestle Angels,SFC,Game,False
39012,,39012,Kingyo Chuihou! Tobidase Game Gakuen,SFC,Game,False
39013,,39013,EMIT Vol. 1 Toki no Maigo,SFC,Game,False
39014,,39014,EMIT Vol. 2 Inochigake no Tabi,SFC,Game,False
39015,,39015,EMIT Vol. 3 Watashi ni Sayonara wo,SFC,Game,False
39016,,39016,Sufami Turbo Youkai Donjara Gentei Set,SFC,Game,False
39017,,39017,Sufami Turbo Ultra Battle Gentei Set,SFC,Game,False
39018,,39018,Conveni Wars Barcode Battler Senki Super Senshi Shutsugeki Seyo!,SFC,Game,False
41413,,41413,Pipe Dream,SFC,Game,False
41496,,41496,Super Star Wars,SFC,Game,False
41497,,41497,Super Star Wars,SNES,Game,False
41548,,41548,Super Star Wars The Empire Strikes Back,SNES,Game,False
41578,,41578,Ghoul Patrol,SNES,Game,False
41580,,41580,Ghoul Patrol,SFC,Game,False
