edition_id,title_primary,platform,country,language,release_date,source_object
ED-3CDE59E76C,Super Mario Kart,SNES,UNK,xx,,1850
ED-3CDE59E76C,Super Mario Kart,SNES,UNK,xx,,19830
ED-D3FC72DFFE,Super Mario RPG,SFC,JP,ja,,21671
ED-5B6FCB1DD3,Super Mario RPG Legend of the Seven Stars,SNES,UNK,xx,,37967
ED-A82C22E9DD,Super Mario RPG Legend of the Seven Stars,SNES,US,xx,,37967
ED-15727E1BA3,Super Mario World,SFC,JP,ja,,35372
ED-15727E1BA3,Super Mario World,SFC,JP,ja,,55247
ED-16A5073D03,Super Mario World,SNES,EU,en,,1844
ED-16A5073D03,Super Mario World,SNES,EU,xx,,69611
ED-16A5073D03,Super Mario World,SNES,EU,xx,,61155
ED-16A5073D03,Super Mario World,SNES,EU,xx,,34068#2
ED-16A5073D03,Super Mario World,SNES,SE,sv,,69678
ED-7248CA28C4,Super Mario World,SNES,UNK,xx,,1844
ED-7248CA28C4,Super Mario World,SNES,UNK,xx,,34068#2
ED-7248CA28C4,Super Mario World,SNES,UNK,xx,,61155
ED-7248CA28C4,Super Mario World,SNES,UNK,xx,,69611
ED-7248CA28C4,Super Mario World,SNES,UNK,xx,,69678
ED-7757621714,Super Mario World 2 Yoshi's Island,SNES,EU,en,,20377
ED-7757621714,Super Mario World 2 Yoshi's Island,SNES,EU,en,,26626
ED-7757621714,Super Mario World 2 Yoshi's Island,SNES,EU,xx,,43017
ED-17E2D3C7CD,Super Mario World 2 Yoshi's Island,SNES,UNK,xx,,20377
ED-17E2D3C7CD,Super Mario World 2 Yoshi's Island,SNES,UNK,xx,,26626
ED-17E2D3C7CD,Super Mario World 2 Yoshi's Island,SNES,UNK,xx,,43017
ED-BAC624CF47,Super Mario World 2 Yoshi's island,SNES,UNK,xx,,37931
ED-D5E3215DED,Super Mario World 2 Yoshi's island,SNES,US,xx,,37931
ED-149CED46BD,Super Mario Yoshi Island,SFC,JP,ja,,23242
ED-0DFF222EE3,Super Metroid,SFC,JP,ja,,36963
ED-1952845903,Super Metroid,SNES,EU,en,,26608
ED-1952845903,Super Metroid,SNES,EU,en,,79
ED-1952845903,Super Metroid,SNES,EU,xx,,69636
ED-1952845903,Super Metroid,SNES,SE,sv,,69626
ED-C8F8B5939B,Super Metroid,SNES,UNK,xx,,79
ED-C8F8B5939B,Super Metroid,SNES,UNK,xx,,26608
ED-C8F8B5939B,Super Metroid,SNES,UNK,xx,,69626
ED-C8F8B5939B,Super Metroid,SNES,UNK,xx,,69636
ED-77A74D82A9,Super Moero!! Pro Yakyuu,SFC,JP,ja,,38645
ED-ECDD57DFBD,Super Momotarou Dentetsu 2,SFC,JP,ja,,60511
ED-EDC01FEC22,Super Momotarou Dentetsu 3,SFC,JP,ja,,23168
ED-EDC01FEC22,Super Momotarou Dentetsu 3,SFC,JP,ja,,59656
ED-EDC01FEC22,Super Momotarou Dentetsu 3,SFC,JP,ja,,59660
ED-EDC01FEC22,Super Momotarou Dentetsu 3,SFC,JP,ja,,60579
ED-8A56BFBD54,Super Momotarou Dentetsu DX,SFC,JP,ja,,34724
ED-8A56BFBD54,Super Momotarou Dentetsu DX,SFC,JP,ja,,55292
ED-8A56BFBD54,Super Momotarou Dentetsu DX,SFC,JP,ja,,55305
ED-8A56BFBD54,Super Momotarou Dentetsu DX,SFC,JP,ja,,60437
ED-C2EAEB94C7,Super Momotarou Dentetsu II,SFC,JP,ja,,35622
ED-33793C3D5F,Super Momotarou Dentetsu III,SFC,JP,ja,,10180
ED-33793C3D5F,Super Momotarou Dentetsu III,SFC,JP,ja,,10914
ED-33793C3D5F,Super Momotarou Dentetsu III,SFC,JP,ja,,55267
ED-33793C3D5F,Super Momotarou Dentetsu III,SFC,JP,ja,,55315
ED-26CF3FF703,Super Monaco,MD,UNK,xx,,29382#1
ED-37D4F6B31D,Super Morph,SNES,EU,en,,20368
ED-A83E3FEDA1,Super Morph,SNES,UNK,xx,,20368
ED-BC8E7A1BD7,Super NES Nintendo Scope 6,SNES,EU,xx,,33774#1
ED-4952194245,Super NES Nintendo Scope 6,SNES,UNK,xx,,32988
ED-4952194245,Super NES Nintendo Scope 6,SNES,UNK,xx,,33774#1
ED-52F62C6889,"Super NES Score Master, Arcade controller",SNES,EU,xx,,57010
ED-954EF161AD,"Super NES Score Master, Arcade controller",SNES,UNK,xx,,57010
ED-34A2529771,"Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",SNES,EU,xx,,53313
ED-CA22B36374,"Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",SNES,EU,xx,,53313
ED-6876A7225F,Super Naxat Open Golf de Shoubu da! Dorabocchan,SFC,JP,ja,,37190
ED-19216F1D8F,Super Nazo Puyo 2 Lulu no Tetsuwan Hanjouki,SFC,GB,ja,,21761
ED-19216F1D8F,Super Nazo Puyo 2 Lulu no Tetsuwan Hanjouki,SFC,JP,ja,,21761
ED-7FCFAA9340,Super Nazo Puyo Lulu no Luu,SFC,JP,ja,,34731
ED-E769C0C40A,Super Nazo Puyo Tsuu Rulue no Tetsuwan Hanjouki,SFC,GB,xx,,10588
ED-E769C0C40A,Super Nazo Puyo Tsuu Rulue no Tetsuwan Hanjouki,SFC,JP,xx,,10588
ED-EA1A73DEBB,Super Nes Control Set,SNES,JP,xx,,33674
ED-035721A77B,Super Nes Control Set,SNES,UNK,xx,,33674
ED-624706E512,Super Nichibutsu Mahjong,SFC,JP,ja,,22199
ED-898B941758,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,SFC,JP,ja,,22318
ED-898B941758,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,SFC,JP,ja,,60508
ED-71342E4708,Super Nichibutsu Mahjong 3 Yoshimoto Gekijyo Hen,SFC,JP,ja,,21951
ED-86C85885D8,Super Nichibutsu Mahjong 4 Kiso Kenkyu Hen,SFC,JP,ja,,22223
ED-4D857C49EB,Super Ninja-kun,SFC,JP,ja,,23940
ED-215CE33526,"Super Nintendo Controller, SNES",SNES,UNK,xx,,43396
ED-215CE33526,"Super Nintendo Controller, SNES",SNES,UNK,xx,,61173
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,DE,de,,33964
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,EU,xx,,30311#1
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,EU,xx,,30312#1
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,EU,xx,,34068#1
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,EU,xx,,37329
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNK,xx,,30311#1
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNK,xx,,30312#1
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNK,xx,,33964
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNK,xx,,34068#1
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNK,xx,,37329
ED-705776EFB8,"Super Nintendo Entertainment System, ""Super NES Control Set""",SNES,EU,xx,,30314
ED-F0FE3C610C,"Super Nintendo Entertainment System, ""Super NES Control Set""",SNES,UNK,xx,,30314
ED-384EA8F1C6,"Super Nintendo Entertainment System, SNES Junior Jr., Super NES Control Deck",SNES,UNK,xx,,33867
ED-310BC4FC6C,"Super Nintendo Entertainment System, SNES Junior Jr., Super NES Control Deck",SNES,US,xx,,33867
ED-2CB49FB0BF,Super Nobunaga no Yabou Bushou Fuuunroku,SFC,JP,ja,,35390
ED-2CB49FB0BF,Super Nobunaga no Yabou Bushou Fuuunroku,SFC,JP,ja,,55271
ED-2CB49FB0BF,Super Nobunaga no Yabou Bushou Fuuunroku,SFC,JP,ja,,55673
ED-98ABC825FF,Super Nobunaga no Yabou Zen Koku Ban,SFC,JP,ja,,34810
ED-D3C253FC40,Super Off Road,AMIGA,UNK,xx,,31395#2
ED-97EAF58718,Super Off Road,SFC,JP,ja,,20095
ED-291A749257,Super Off Road,SNES,EU,en,,19915
ED-291A749257,Super Off Road,SNES,EU,en,,26589
ED-6800DEEAC1,Super Off Road,SNES,UNK,xx,,19915
ED-6800DEEAC1,Super Off Road,SNES,UNK,xx,,26589
ED-76327BE554,Super Okuman Chouja Game The Game of Billionaire,SFC,JP,ja,,34725
ED-76327BE554,Super Okuman Chouja Game The Game of Billionaire,SFC,JP,ja,,55656
ED-7239C87FEE,Super Oozumou Nessen Dai Ichiban,SFC,JP,xx,,10510
ED-E8BD77D858,Super Oozumou Nessen Ooichiban,SFC,JP,ja,,20094
ED-0F9B3AA61E,Super Pachi Slot Mahjong,SFC,JP,ja,,38413
ED-0F9B3AA61E,Super Pachi Slot Mahjong,SFC,JP,ja,,55880
ED-3A7A6FD40C,Super Pachinko,SFC,JP,ja,,59712
ED-4BB5946393,Super Pachinko Taisen,SFC,JP,ja,,19494
ED-3A4A5625F2,Super Pang,SFC,JP,ja,,21757
ED-5529D2E113,Super Pinball Behind The Mask,SFC,JP,ja,,8988
ED-5529D2E113,Super Pinball Behind The Mask,SFC,JP,ja,,24337
ED-A3846C2DAD,Super Pinball II The Amazing Odyssey,SFC,JP,ja,,38510
ED-67DF2199A8,Super Power League,SFC,JP,ja,,23934
ED-67DF2199A8,Super Power League,SFC,JP,ja,,55347
ED-67DF2199A8,Super Power League,SFC,JP,ja,,59640
ED-BC94C1F8AD,Super Power League 2,SFC,JP,ja,,37404
ED-0B8D5D5F4A,Super Power League 3,SFC,JP,ja,,35408
ED-0B8D5D5F4A,Super Power League 3,SFC,JP,ja,,60453
ED-2FD0A89149,Super Power League 4,SFC,JP,ja,,37316
ED-2FD0A89149,Super Power League 4,SFC,JP,ja,,55749
ED-A536B8949B,Super Probotector Alien Rebels,SNES,EU,en,,20398
ED-A536B8949B,Super Probotector Alien Rebels,SNES,EU,en,,26528
ED-A536B8949B,Super Probotector Alien Rebels,SNES,EU,xx,,37978
ED-A536B8949B,Super Probotector Alien Rebels,SNES,EU,xx,,42934
ED-F9450A71B2,Super Probotector Alien Rebels,SNES,UNK,xx,,20398
ED-F9450A71B2,Super Probotector Alien Rebels,SNES,UNK,xx,,26528
ED-F9450A71B2,Super Probotector Alien Rebels,SNES,UNK,xx,,37978
ED-F9450A71B2,Super Probotector Alien Rebels,SNES,UNK,xx,,42934
ED-F35469B922,Super Professional Baseball,SFC,JP,ja,,20185
ED-F35469B922,Super Professional Baseball,SFC,JP,ja,,55685
ED-F35469B922,Super Professional Baseball,SFC,JP,ja,,55824
ED-3E9FC06582,Super Professional Baseball 2,SFC,JP,ja,,55259
ED-D4CB121CC6,Super Professional Baseball II,SFC,JP,ja,,38602
ED-5F57D423C6,Super Punch-Out!!,SFC,JP,ja,,23888
ED-B000B05C45,Super Punch-Out!!,SNES,EU,en,,19812
ED-B000B05C45,Super Punch-Out!!,SNES,EU,en,,26625
ED-79BC390B7D,Super Punch-Out!!,SNES,UNK,xx,,19812
ED-79BC390B7D,Super Punch-Out!!,SNES,UNK,xx,,26625
ED-9CEF71E57D,Super Putty,SNES,EU,en,,20364
ED-9CEF71E57D,Super Putty,SNES,EU,en,,26653
ED-9CEF71E57D,Super Putty,SNES,EU,xx,,42999
ED-833F29143C,Super Putty,SNES,UNK,xx,,20364
ED-833F29143C,Super Putty,SNES,UNK,xx,,26653
ED-833F29143C,Super Putty,SNES,UNK,xx,,42999
ED-EE7B322924,Super Puyo Puyo,SFC,JP,ja,,9305
ED-EE7B322924,Super Puyo Puyo,SFC,JP,ja,,55365
ED-EE7B322924,Super Puyo Puyo,SFC,JP,ja,,55375
ED-6AAEA5E8D5,Super Puyo Puyo 2,SFC,JP,ja,,9329
ED-6AAEA5E8D5,Super Puyo Puyo 2,SFC,JP,ja,,34744
ED-0BF1364D48,Super Puyo Puyo 2 Remix,SFC,JP,ja,,9818
ED-0BF1364D48,Super Puyo Puyo 2 Remix,SFC,JP,ja,,23719
ED-77124E4872,Super R-Type,SFC,JP,ja,,35577
ED-E901F4F551,Super R-Type,SNES,EU,en,,19923
ED-E901F4F551,Super R-Type,SNES,EU,en,,26549
ED-686BE06734,Super R-Type,SNES,UNK,xx,,19923
ED-686BE06734,Super R-Type,SNES,UNK,xx,,26549
ED-686BE06734,Super R-Type,SNES,UNK,xx,,37957
ED-5F1649D620,Super R-Type,SNES,US,xx,,37957
ED-7E46FE2F57,Super Real Mahjong P4,SFC,JP,ja,,59700
ED-81E87CA84B,Super Real Mahjong PIV,SFC,JP,ja,,38595
ED-BF1821B2AD,Super Real Mahjong PV Paradise All-Star 4 Nin Uchi,SFC,JP,ja,,23173
ED-15D8F1ACE0,Super Robot Taisen EX,SFC,JP,ja,,9181
ED-15D8F1ACE0,Super Robot Taisen EX,SFC,JP,ja,,37219
ED-15D8F1ACE0,Super Robot Taisen EX,SFC,JP,ja,,55274
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,GB,ja,,9802
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,GB,ja,,9813
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,JP,ja,,9802
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,JP,ja,,9813
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,JP,ja,,21526
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,JP,ja,,55290
ED-30BCF05DB8,Super Royal Blood,SFC,JP,ja,,37395
ED-422119C461,Super Rugby,SFC,JP,ja,,21360
ED-573E23A3A1,Super SWIV,SFC,JP,ja,,35588
ED-74824D1200,Super SWIV,SNES,EU,en,,20350
ED-74824D1200,Super SWIV,SNES,SE,sv,,26963
ED-B4FB19E095,Super SWIV,SNES,UNK,xx,,20350
ED-B4FB19E095,Super SWIV,SNES,UNK,xx,,26963
ED-F902C03C1E,Super Sangokushi,SFC,JP,ja,,38268
ED-F902C03C1E,Super Sangokushi,SFC,JP,ja,,60450
ED-087A0AD227,Super Sangokushi II,SFC,JP,ja,,35631
ED-087A0AD227,Super Sangokushi II,SFC,JP,ja,,55920
ED-087A0AD227,Super Sangokushi II,SFC,JP,ja,,59691
ED-776354B7FD,Super Sangokushi II Fukkoku-ban,SFC,GB,ja,,21881
ED-776354B7FD,Super Sangokushi II Fukkoku-ban,SFC,JP,ja,,21881
ED-B450CB4070,Super Scope 6,SFC,JP,ja,,21795
ED-B450CB4070,Super Scope 6,SFC,JP,ja,,33775#1
ED-C768A17709,Super Shanghai Dragon's Eye,SFC,JP,ja,,9358
ED-C768A17709,Super Shanghai Dragon's Eye,SFC,JP,ja,,35486
ED-8BF94B78BD,Super Shougi,SFC,JP,ja,,38509
ED-8BF94B78BD,Super Shougi,SFC,JP,ja,,55325
ED-8BF94B78BD,Super Shougi,SFC,JP,ja,,55371
ED-C5A583A8D2,Super Shougi 2,SFC,JP,ja,,37400
ED-CA09AAFFD2,Super Shougi 3 Kitaihei,SFC,JP,ja,,34687
ED-D6331E5E7A,Super Slap Shot,SFC,JP,ja,,22189
ED-E77B2D2E38,Super Smash T.V.,SNES,EU,en,,20411
ED-3F1252C246,Super Smash T.V.,SNES,UNK,xx,,20411
ED-3F1252C246,Super Smash T.V.,SNES,UNK,xx,,26702
ED-376663404C,Super Smash T.V.,SNES,US,xx,,26702
ED-D26CEE5751,Super Snakey,SFC,JP,ja,,9777
ED-D26CEE5751,Super Snakey,SFC,JP,ja,,38610
ED-E6FAE66B01,Super Soccer,SNES,EU,en,,26585
ED-E6FAE66B01,Super Soccer,SNES,EU,xx,,68911
ED-E6FAE66B01,Super Soccer,SNES,EU,xx,,42376
ED-1D47719EDA,Super Soccer,SNES,UNK,xx,,26585
ED-1D47719EDA,Super Soccer,SNES,UNK,xx,,42376
ED-1D47719EDA,Super Soccer,SNES,UNK,xx,,68911
ED-55BA1EC3B1,Super Soukoban,SFC,GB,ja,,20863
ED-55BA1EC3B1,Super Soukoban,SFC,JP,ja,,20863
ED-299C0BA4BD,Super Stadium,SFC,JP,ja,,20056
ED-667DEDEF21,Super Star Wars,SFC,JP,ja,,35567
ED-667DEDEF21,Super Star Wars,SFC,JP,ja,,37298
ED-667DEDEF21,Super Star Wars,SFC,JP,ja,,41496
ED-AF8B353614,Super Star Wars,SNES,EU,en,,19752
ED-AF8B353614,Super Star Wars,SNES,EU,xx,,300400
ED-AF8B353614,Super Star Wars,SNES,EU,xx,,41498
ED-7FA4A46B43,Super Star Wars,SNES,UNK,xx,,19752
ED-7FA4A46B43,Super Star Wars,SNES,UNK,xx,,41497
ED-7FA4A46B43,Super Star Wars,SNES,UNK,xx,,41498
ED-7FA4A46B43,Super Star Wars,SNES,UNK,xx,,300400
ED-A1094DD69E,Super Star Wars,SNES,US,xx,,41497
ED-312D6A12A1,Super Star Wars Return of the Jedi,SNES,EU,en,,1798
ED-312D6A12A1,Super Star Wars Return of the Jedi,SNES,EU,en,,19799
ED-2F996B1290,Super Star Wars Return of the Jedi,SNES,UNK,xx,,1798
ED-2F996B1290,Super Star Wars Return of the Jedi,SNES,UNK,xx,,19799
ED-2F996B1290,Super Star Wars Return of the Jedi,SNES,UNK,xx,,41642
ED-8987CA81B9,Super Star Wars Return of the Jedi,SNES,US,xx,,41642
ED-F3400CC06E,Super Star Wars The Empire Strikes Back,SFC,JP,ja,,35587
ED-8DDF31B14D,Super Star Wars The Empire Strikes Back,SNES,EU,en,,68910
ED-7A8AEDCB57,Super Star Wars The Empire Strikes Back,SNES,UNK,xx,,41548
ED-7A8AEDCB57,Super Star Wars The Empire Strikes Back,SNES,UNK,xx,,68910
ED-D26526C650,Super Star Wars The Empire Strikes Back,SNES,US,xx,,41548
ED-8DFDF0B50D,Super Street Fighter II,SFC,JP,ja,,20051
ED-38CF754ED3,Super Street Fighter II,SNES,EU,en,,1852
ED-50D7DFB436,Super Street Fighter II,SNES,UNK,xx,,1852
ED-91AC6A08AA,Super Street Fighter II The New Challengers,SFC,JP,en,,9393
ED-91AC6A08AA,Super Street Fighter II The New Challengers,SFC,JP,ja,,9393
ED-61807B5DA0,Super Tekkyuu Fight!,SFC,JP,ja,,23141
ED-A16993B587,Super Tennis,SNES,EU,en,,19772
ED-A16993B587,Super Tennis,SNES,EU,en,,1841
ED-A16993B587,Super Tennis,SNES,EU,xx,,42919
ED-A16993B587,Super Tennis,SNES,EU,xx,,60668
ED-A16993B587,Super Tennis,SNES,SE,sv,,26957
ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,,1841
ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,,19772
ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,,26957
ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,,42919
ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,,60668
ED-E13460C41B,Super Tennis World Circuit,SFC,JP,ja,,20219
ED-F13D23FB21,Super Tetris 2 + Bombliss,SFC,JP,ja,,20109
ED-D03CE0D6EE,Super Tetris 2 + Bombliss Gentei Han,SFC,JP,ja,,9318
ED-E23166D8AB,Super Tetris 2 + Bombliss Genteiban,SFC,JP,ja,,19447
ED-B25578B413,Super Tetris 3,SFC,JP,ja,,9313
ED-B25578B413,Super Tetris 3,SFC,JP,ja,,38644
ED-B25578B413,Super Tetris 3,SFC,JP,ja,,58874
ED-9D6C0BB293,Super Troll Islands,SNES,EU,en,,26680
ED-0A85844505,Super Troll Islands,SNES,UNK,xx,,26680
ED-C90ABDD093,Super Troll Islands Shiawase o Ageru ❤,SFC,JP,ja,,20171
ED-FBD50F07AB,Super Trump Collection,SFC,JP,ja,,23191
ED-016F790796,Super Trump Collection 2,SFC,JP,ja,,21755
ED-818E15FBEA,Super Tsume Shougi 1000,SFC,JP,ja,,21700
ED-CA80117F8E,Super Turrican,SFC,JP,ja,,36939
ED-3825C13930,Super Turrican 2 Limited Edition,SNES,EU,en,,79150
ED-7A10AC13BE,Super Turrican 2 Limited Edition,SNES,UNK,xx,,79150
ED-7A10AC13BE,Super Turrican 2 Limited Edition,SNES,UNK,xx,,79209
ED-093BF52C6C,Super Turrican 2 Limited Edition,SNES,US,en,,79209
ED-253F4ABAAC,Super Turrican Collection,SNES,EU,en,,79210
ED-B69C28B5C6,Super Turrican Collection,SNES,UNK,xx,,79210
ED-B69C28B5C6,Super Turrican Collection,SNES,UNK,xx,,79211
ED-611E269E25,Super Turrican Collection,SNES,US,en,,79211
ED-C17A4F8F7F,Super Ultra Baseball,SFC,JP,ja,,20052
ED-CAFD81C656,Super Ultra Baseball 2,SFC,JP,ja,,21294
ED-B7BAEBCA6F,Super Ultra Baseball Yakyuu,SFC,JP,ja,,55757
ED-0396EF4D24,Super Uno,SFC,JP,ja,,21088
ED-39D1487185,Super Valis Akaki Tsuki no Otome,SFC,GB,ja,,34821
ED-39D1487185,Super Valis Akaki Tsuki no Otome,SFC,JP,ja,,34821
ED-EA742ED926,Super Variable Geo,SFC,JP,ja,,34431
ED-AFEA19DD2B,Super Volley 2,SFC,JP,ja,,20111
ED-82089413B8,Super Volley II,SFC,JP,ja,,9291
ED-C217024DB5,Super Wagyan Land,SFC,JP,ja,,11004
ED-C217024DB5,Super Wagyan Land,SFC,JP,ja,,38857
ED-C217024DB5,Super Wagyan Land,SFC,JP,ja,,55232
ED-642EF8C7F3,Super Wagyan Land 2,SFC,JP,ja,,10186
ED-642EF8C7F3,Super Wagyan Land 2,SFC,JP,ja,,24016
ED-C84A3A3BDC,Super Wrestle Angels,SFC,JP,ja,,39011
ED-4829E440A2,Super Yakyuu Dou,SFC,JP,ja,,23244
ED-6DCA9DCB08,Super Zugan 2 Tsukanpo Fighter Akina Collection,SFC,GB,ja,,34426
ED-6DCA9DCB08,Super Zugan 2 Tsukanpo Fighter Akina Collection,SFC,JP,ja,,34426
ED-A5C507D1C0,Super Zugan Hako Tenjou Kara no Shoutaijou,SFC,JP,ja,,23966
ED-AD7E4D204B,Super Zugan Hakotenjou Kara no Shoutaijou,SFC,JP,ja,,55795
ED-EB71CA1C7D,Super!! Pachinko,SFC,JP,ja,,37301
ED-A386853DA7,Sutobasu Yarou Shou,SFC,JP,ja,,38612
ED-9F90216400,Sutte Hakkun,SFC,JP,ja,,35386
ED-81C78B61AE,Suzuka 8 Hours,SFC,GB,ja,,9103
ED-81C78B61AE,Suzuka 8 Hours,SFC,GB,ja,,34808
ED-81C78B61AE,Suzuka 8 Hours,SFC,JP,ja,,9103
ED-81C78B61AE,Suzuka 8 Hours,SFC,JP,ja,,34808
ED-12572AB877,Sword Maniac,SFC,JP,ja,,35499
ED-A5D1B5AF61,Sword World SFC,SFC,JP,ja,,23960
ED-A5D1B5AF61,Sword World SFC,SFC,JP,ja,,55265
ED-DA0725E0C7,Sword World SFC 2 Inishie no Kyojin Densetsu,SFC,JP,ja,,34399
ED-DA0725E0C7,Sword World SFC 2 Inishie no Kyojin Densetsu,SFC,JP,ja,,55917
ED-5D0C194C13,Syndicate,SFC,JP,ja,,9290
ED-5D0C194C13,Syndicate,SFC,JP,ja,,19557
ED-5AA57FDCA3,Syvalion,SFC,JP,ja,,35379
ED-1AE3CA7B7D,T2 The Arcade Game,SFC,JP,ja,,37390
ED-C6C5CFB0BF,Table Game Daisyugo!! Shougi Mahjong Hanafuda,SFC,JP,ja,,34416
ED-A228F99BDA,Tactical Soccer,SFC,JP,ja,,19492
ED-13DFC6189D,Tactics Ogre Let Us Cling Together,SFC,JP,ja,,10890
ED-13DFC6189D,Tactics Ogre Let Us Cling Together,SFC,JP,ja,,38623
ED-49CE6A7367,Tadaima Yuusha Boshuuchuu Okawari,SFC,JP,ja,,19399
ED-A1C716BD3A,Taekwon-Do,SFC,JP,ja,,22329
ED-168C77BF53,Taiketsu!! Brass Numbers,SFC,JP,ja,,20620
ED-62379DD489,Taikou Risshiden,SFC,JP,ja,,24027
ED-7B136DAD8D,Taikyoku Igo Goliath,SFC,JP,ja,,20359
ED-82736B7D58,Taikyoku Igo Idaten,SFC,JP,ja,,34610
ED-DDC753BFB3,Takahashi Meijin no Daibouken Jima,SFC,GB,ja,,20048
ED-DDC753BFB3,Takahashi Meijin no Daibouken Jima,SFC,JP,ja,,20048
ED-C373A9915B,Takahashi Meijin no Daibouken Shima II,SFC,GB,ja,,9793
ED-C373A9915B,Takahashi Meijin no Daibouken Shima II,SFC,GB,ja,,34792
ED-C373A9915B,Takahashi Meijin no Daibouken Shima II,SFC,JP,ja,,9793
ED-C373A9915B,Takahashi Meijin no Daibouken Shima II,SFC,JP,ja,,34792
ED-7F941E4384,Take Yutaka GI Memory,SFC,JP,ja,,23147
ED-621916372B,Takeda Nobuhiro no Super League Soccer,SFC,JP,ja,,20384
ED-0B51B8ADFE,Takemiya Masaki Kudan no Igo Taishou,SFC,JP,ja,,20580
ED-D28A9F2916,Tales of Phantasia,SFC,JP,ja,,37166
ED-0E1A185EA0,Tamagotchi Town,SFC,JP,ja,,23884
ED-EC0F0E26D3,Tarot Mystery,SFC,JP,ja,,38603
ED-46290C9F3E,Tatakae Genshijin 2 Rookie no Bouken,SFC,GB,ja,,35432
ED-46290C9F3E,Tatakae Genshijin 2 Rookie no Bouken,SFC,JP,ja,,35432
ED-15F6167D53,Taz-Mania,SNES,EU,en,,26648
ED-8C1F68C56D,Taz-Mania,SNES,UNK,xx,,26648
ED-5D2EE2E7D5,Tecmo Super Baseball,SFC,JP,ja,,38295
ED-5D2EE2E7D5,Tecmo Super Baseball,SFC,JP,ja,,55743
ED-4160703A29,Tecmo Super Bowl,SFC,JP,ja,,23272
ED-4160703A29,Tecmo Super Bowl,SFC,JP,ja,,55733
ED-A5851867A1,Tecmo Super Bowl 2 Special Edition,SFC,JP,ja,,59701
ED-B0C34A072A,Tecmo Super Bowl II Special Edition,SFC,JP,ja,,21956
ED-2DB2C6C0F2,Tecmo Super Bowl III Final Edition,SFC,JP,ja,,21302
ED-915930B1F6,Tecmo Super NBA Basketball,SFC,JP,ja,,9277
ED-915930B1F6,Tecmo Super NBA Basketball,SFC,JP,ja,,20363
ED-ED0B778409,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,EU,en,,26527
ED-ED0B778409,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,EU,en,,20406
ED-ED0B778409,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,EU,xx,,37981
ED-C703087167,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,UNK,xx,,20406
ED-C703087167,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,UNK,xx,,26527
ED-C703087167,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,UNK,xx,,37981
ED-6479DA031A,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,UNK,xx,,300398
ED-5346312395,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,US,xx,,300398
ED-739018D9E0,Teenage Mutant Ninja Turtles Mutant Warriors,SFC,JP,ja,,35522
ED-2EED3A4805,Teenage Mutant Ninja Turtles Turtles In Time,SFC,JP,ja,,36928
ED-FA39867B3D,Teitoku no Ketsudan,SFC,JP,ja,,23914
ED-FA39867B3D,Teitoku no Ketsudan,SFC,JP,ja,,38560
ED-BFD0B9204B,Teitoku no Ketsudan II,SFC,JP,ja,,23706
ED-B9721B77F2,Tekichuu Keiba Juku,SFC,GB,ja,,23935
ED-B9721B77F2,Tekichuu Keiba Juku,SFC,JP,ja,,23935
ED-0C68EF5811,Tenchi Muyou! Game Hen,SFC,JP,ja,,9191
ED-0C68EF5811,Tenchi Muyou! Game Hen,SFC,JP,ja,,34592
ED-3310CB5CD9,Tenchi Souzou,SFC,JP,ja,,22931
ED-2476DC75BB,Tenchi wo Kurau Sangokushi Gunyuuden,SFC,JP,ja,,34646
