"edition_id","title_primary","platform"
"CAT-21137","Ganbare Daiku no Gensan;がんばれ！大工の源さん;Hammerin' Harry (series)","Nintendo Super Famicom"
"CAT-21138","NBA Pro Basketball Bulls vs Blazers;NBAプロバスケットボール ブルズVSブレイザーズ","Nintendo Super Famicom"
"CAT-21139","Pachislot Land Pachi Pachi Coin no Densetsu;パチスロランド ぱちぱちコインの伝説","Nintendo Super Famicom"
"CAT-21140","Battle Soccer Field no Hasha;バトルサッカー フィールドの覇者","Nintendo Super Famicom"
"CAT-21141","Pachiokun Special;パチ夫くん スペシャル","Nintendo Super Famicom"
"CAT-21142","Yu Yu Hakusho;幽☆遊☆白書;幽遊白書","Nintendo Super Famicom"
"CAT-21143","Majin Tensei;魔神転生","Nintendo Super Famicom"
"CAT-21144","Pachi Slot Shoubushi;パチスロ勝負師;Pachi Slot Gambler;パチスロギャンブラー","Nintendo Super Famicom"
"CAT-21145","Mahou Poi Poi Poitto!;魔法ぽいぽい ぽいっと！","Nintendo Super Famicom"
"CAT-21146","Daikoukai Jidai II;大航海時代II;Uncharted Waters New Horizons","Nintendo Super Famicom"
"CAT-21147","Mouryou Senki Madara 2;魍魎戦記 Madara 2;魍魎戦記マダラ2","Nintendo Super Famicom"
"CAT-21148","King of the Monsters 2;キング・オブ・ザ・モンスターズ 2;King of the Monsters 2: The Next Thing","Nintendo Super Famicom"
"CAT-21149","Super Black Bass;スーパーブラックバス","Nintendo Super Famicom"
"CAT-21150","Jikkyou Powerful Pro Yakyuu '94;実況パワフルプロ野球'94","Nintendo Super Famicom"
"CAT-21151","Sangokushi Seishi Tenbu Spirits;三国志正史 天舞スピリッツ","Nintendo Super Famicom"
"CAT-21152","Heisei Gunjin Shougi;平成軍人将棋","Nintendo Super Famicom"
"CAT-21153","Naxat Super Pinball Jaki Hakai;ナグザット スーパーピンボール 邪鬼破壊;Jaki Crush","Nintendo Super Famicom"
"CAT-21154","Super Gomoku Shougi Jouseki Kenkyuu Hen;スーパー五目・将棋 — 定跡研究篇 —","Nintendo Super Famicom"
"CAT-21156","The Blue Crystal Rod;ザ ブルークリスタルロッド","Nintendo Super Famicom"
"CAT-21161","Hiouden Mamono-tachi Tono Chikai;緋王伝 魔物達との誓い","Nintendo Super Famicom"
"CAT-21162","Ys IV Mask of the Sun;イースIV マスク オブ ザ サン","Nintendo Super Famicom"
"CAT-21164","Kessen! Dokapon Okukoku IV Densetsu no Yuusha Tachi;決戦！ドカポン王国IV 〜伝説の勇者たち〜","Nintendo Super Famicom"
"CAT-21166","Bass Masters Classic;バスマスターズ クラシック","Nintendo Super Famicom"
"CAT-21167","Yokoyama Mitsuteru Sangokushi 2;横山光輝 三国志2","Nintendo Super Famicom"
"CAT-21168","Full Power;フル・パワー;Full Throttle All-American Racing","Nintendo Super Famicom"
"CAT-21171","Cosmo Police Galivan II Arrow of Justice;コスモポリスギャリバンII Arrow of Justice","Nintendo Super Famicom"
"CAT-21173","Idea no Hi;イデアの日;Day of the Idea","Nintendo Super Famicom"
"CAT-21186","Super F1 Circus 3;スーパーエフワン サーカス3","Nintendo Super Famicom"
"CAT-21192","Mortal Kombat Shinken Kourin Densetsu;モータルコンバット 神拳降臨伝説;Mortal Kombat","Nintendo Super Famicom"
"CAT-21196","Mahjong Hanjouki;麻雀繁盛記","Nintendo Super Famicom"
"CAT-21200","Dragon Slayer Eiyuu Densetsu II;ドラゴンスレイヤー 英雄伝説II;Dragon Slayer Eiyuu Densetsu 2;Dragon Slayer The Legend of Heroes II","Nintendo Super Famicom"
"CAT-21208","Drift King Keiichi Tsuchiya & Masaaki Bando Shutokou Battle '94;ドリフトキング 土屋圭市＆坂東正明 首都高バトル'94","Nintendo Super Famicom"
"CAT-21225","Super Mahjong 2 Honkaku 4 Nin Uchi!;スーパー麻雀2 本格4人打ち！","Nintendo Super Famicom"
"CAT-21228","Hayazashi Nidan Morita Shougi 2;早指し 二段 森田将棋2","Nintendo Super Famicom"
"CAT-21229","NBA Jam;NBAジャム","Nintendo Super Famicom"
"CAT-21230","Ghost Sweeper GS Mikami Joreishi wa Nice Body;ゴーストスイーパー GS美神 〜除霊師はナイスバディ〜","Nintendo Super Famicom"
"CAT-21232","X Zone;エックス・ゾーン;X-Zone","Nintendo Super Famicom"
"CAT-21235","Yamaneko Bubsy no Daibouken;やまねこバブジーの大冒険;やまねこBubsyの大冒険;Bubsy in Claws Encounters of the Furred Kind","Nintendo Super Famicom"
"CAT-21239","Waratte Iitomo! Tamorin Pick;笑っていいとも！タモリンピック","Nintendo Super Famicom"
"CAT-21242","X-Men Mutant Apocalypse;エックスメン ミュータントアポカリプス","Nintendo Super Famicom"
"CAT-21251","Serizawa Nobuo no Birdie Try;芹沢信雄のバーディトライ","Nintendo Super Famicom"
"CAT-21253","Frank Thomas Big Hurt Baseball;フランク・トーマス ビッグ・ハート ベースボール","Nintendo Super Famicom"
"CAT-21290","Ryuu Kihei Dan Danzarubu;龍騎兵団ダンダンザルブ","Nintendo Super Famicom"
"CAT-21294","Super Ultra Baseball 2;スーパーウルトラベースボール2","Nintendo Super Famicom"
"CAT-21295","Pinocchio;ピノキオ;Disney's Pinocchio","Nintendo Super Famicom"
"CAT-21301","Super Kyousouba Kaze no Sylphid;スーパー競走馬 風のシルフィード","Nintendo Super Famicom"
"CAT-21302","Tecmo Super Bowl III Final Edition;テクモスーパーボウルIII ファイナルエディション","Nintendo Super Famicom"
"CAT-21304","Kouryaku Casino Bar;攻略カジノバー","Nintendo Super Famicom"
"CAT-21311","Kyoraku Sanyo Toyomaru Okumura Daiichi Maruhon Parlor! Parlor! IV Pachinko 6-sha CR Jikki Simulation Game;京楽 三洋 豊丸 奥村 大一 マルホン Parlor!パーラー!IV CR パチンコ6社・CR実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-21319","NBA Jikkyou Basket Winning Dunk;ＮＢＡ実況バスケットウイニングダンク;NBA Give 'n Go","Nintendo Super Famicom"
"CAT-21327","Shin Kidou Senki Gundam W Wing Endless Duel;新機動戦記ガンダムW ウイング Endless Duel","Nintendo Super Famicom"
"CAT-21345","Nobunaga no Yabou Tenshouki;信長の野望 天翔記","Nintendo Super Famicom"
"CAT-21351","Bakutou Dodgers Bumps Shima wa Oosawagi;爆投ドッチャーズ バンプス島は大さわぎ","Nintendo Super Famicom"
"CAT-21359","Jikkyou Powerful Pro Yakyuu '96 Kaimaku Ban;実況パワフルプロ野球'96開幕版","Nintendo Super Famicom"
"CAT-21360","Super Rugby;スーパーラグビー","Nintendo Super Famicom"
"CAT-21372","Matsukata Hiroki no Super Trawling;松方弘樹のスーパートローリング","Nintendo Super Famicom"
"CAT-21375","Mahjong Hishouden Naki no Ryuu;麻雀飛翔伝 哭きの竜","Nintendo Super Famicom"
"CAT-21418","Kyoraku Sanyo Toyomaru Okumura Daiichi Maruhon Parlor! Parlor! 3 Pachinko 5-sha Jikki Simulation Game;京楽 三洋 豊丸 奥村 太陽 Parlor ! パーラー！3 パチンコ5社・実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-21421","Marvelous Mouhitotsu no Takarajima;マーヴェラス 〜もうひとつの宝島〜","Nintendo Super Famicom"
"CAT-21429","Dai Bakushou Jinsei Gekijou Zukkoke Salary Man Hen;大爆笑 人生劇場 ずっこけサラリーマン編","Nintendo Super Famicom"
"CAT-21430","Ball Bullet Gun Survival Game Simulation;ボール・ブレット・ガン サバイバルゲーム","Nintendo Super Famicom"
"CAT-21433","Sengoku no Hasha Tenka Nuno bu he no Michi;戦国の覇者 〜天下布武への道〜","Nintendo Super Famicom"
"CAT-21435","J. League Excite Stage '96;Jリーグエキサイトステージ'96","Nintendo Super Famicom"
"CAT-21440","Nichibutsu Collection 2;ニチブツコレクション2","Nintendo Super Famicom"
"CAT-21443","Kero Kero Keroppi no Bouken Nikki Nemureru Mori no Keroriinu;けろけろけろっぴの冒険日記 眠れる森のけろりーぬ","Nintendo Super Famicom"
"CAT-21445","Daikaijuu Monogatari II;大貝獣物語II;Daikaijuu Monogatari 2","Nintendo Super Famicom"
"CAT-21465","Traverse Starlight & Prairie;トラバース スターライト&プレーリー","Nintendo Super Famicom"
"CAT-21468","Gekitou Burning Pro Wrestling;激闘 バーニング・プロレス","Nintendo Super Famicom"
"CAT-21471","Parlor! Mini Pachinko Jikki Simulation Game;パーラー！ミニ パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-21473","Jissen Bass Fishing Hisshouhou in USA;実戦バスフィッシング必勝法 in USA","Nintendo Super Famicom"
"CAT-21474","Earth Light Luna Strike;アースライト ルナ・ストライク","Nintendo Super Famicom"
"CAT-21476","Popoitto Hebereke;ポポイっとへべれけ;Hebereke's Popoitto","Nintendo Super Famicom"
"CAT-21477","Jikkyou Power Pro Wrestling '96 Max Voltage;実況パワープロレスリング'96 マックス ボルテージ","Nintendo Super Famicom"
"CAT-21496","Farland Story 2;ファーランドストーリー2","Nintendo Super Famicom"
"CAT-21522","Mahoujin Guru Guru 2;魔法陣グルグル2","Nintendo Super Famicom"
"CAT-21523","VS. Collection;VS. コレクション","Nintendo Super Famicom"
"CAT-21526","Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental;スーパーロボット大戦外伝 魔装機神 The Lord Of Elemental","Nintendo Super Famicom"
"CAT-21527","Kidou Senshi Z Gundam Away to the New Type;機動戦士Zガンダム Away to the New Type","Nintendo Super Famicom"
"CAT-21529","Game no Tetsujin The Shanghai;ゲームの鉄人 The上海","Nintendo Super Famicom"
"CAT-21531","Wedding Peach;ウェディングピーチ","Nintendo Super Famicom"
"CAT-21552","Parlor! Mini 4 Pachinko Jikki Simulation Game;パーラー！ミニ4 パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-21555","Hi no Ouji Yamato Takeru;火の皇子 ヤマトタケル","Nintendo Super Famicom"
"CAT-21561","Clock Works;クロックワークス","Nintendo Super Famicom"
"CAT-21573","Gokinjo Bouken Tai;ごきんじょ冒険隊","Nintendo Super Famicom"
"CAT-21577","G.O.D Mezameyo to Yobu Koe ga Kikoe;G・O・D 目覚めよと呼ぶ声が聴こえ","Nintendo Super Famicom"
"CAT-21578","Sangokushi Eiketsuden;三國志英傑伝","Nintendo Super Famicom"
"CAT-21579","Donald no Maui Mallard;ドナルドダックのマウイマラード;Donald in Maui Mallard;Maui Mallard in Cold Shadow","Nintendo Super Famicom"
"CAT-21580","Honke Sankyo Fever 3 Jikki Simulation;本家Sankyo FEVER 3 実機シミュレーション","Nintendo Super Famicom"
"CAT-21581","Foreman for Real;フォアマン フォーリアル","Nintendo Super Famicom"
"CAT-21582","Getsumen no Anubis;月面のアヌビス","Nintendo Super Famicom"
"CAT-21583","Jissen Pachi Slot Hisshouhou! Yamasa Densetsu;実戦パチスロ必勝法！山佐伝説","Nintendo Super Famicom"
"CAT-21584","Ippatsu Gyakuten!! Keiba Keirin Kyoutei;一発逆転！！ 競馬・競輪・競艇","Nintendo Super Famicom"
"CAT-21585","Shounin yo Taishi wo Idake!!;商人よ、大志を抱け！！","Nintendo Super Famicom"
"CAT-21586","Super Famista 5;スーパーファミスタ5","Nintendo Super Famicom"
"CAT-21587","The Jungle Book;ジャングルブック;Disney's The Jungle Book","Nintendo Super Famicom"
"CAT-21588","Bishoujo Senshi Sailor Moon Super S Zenin Sanka!! Shuyaku Soudatsusen;美少女戦士セーラームーン 全員参加！！主役争奪戦","Nintendo Super Famicom"
"CAT-21644","Winning Post 2 Program '96;ウイニングポスト2 プログラム'96","Nintendo Super Famicom"
"CAT-21645","Super Kyoutei;スーパー競艇","Nintendo Super Famicom"
"CAT-21646","Pebble Beach no Hatou New Tournament Edition;ペブルビーチ の波濤 New ～トーナメントエディション～","Nintendo Super Famicom"
"CAT-21647","Super Fire Pro Wrestling X Premium;スーパーファイヤープロレスリングX プレミアム","Nintendo Super Famicom"
"CAT-21648","Silva Saga II The Legend of Light & Darkness;シルヴァ・サーガII The Legend of Light & Darkness","Nintendo Super Famicom"
"CAT-21649","Logos Panic GO.A.I.SA.TU;ロゴスパニックごあいさつ","Nintendo Super Famicom"
"CAT-21650","Nishijin Pachinko Monogatari 2;西陣パチンコ物語2","Nintendo Super Famicom"
"CAT-21651","Jikkyou Powerful Pro Yakyuu 3;実況パワフルプロ野球3","Nintendo Super Famicom"
"CAT-21652","Treasure Hunter G;トレジャーハンターG","Nintendo Super Famicom"
"CAT-21655","Time Bokan Series New Yatterman Nan Dai Kan Dai Yajirobee;タイムボカン･シリーズ NEWヤッターマン 難題かんだいヤジロベエ","Nintendo Super Famicom"
"CAT-21662","Yuujin Janjuu Gakuen 2;遊人 雀獣学園2","Nintendo Super Famicom"
"CAT-21664","Nichibutsu Arcade Classics 2 Heiankyo Alien;ニチブツアーケードクラシックス2 平安京エイリアン","Nintendo Super Famicom"
"CAT-21666","Shiroi Ringu He Twinkle Little Star;白いリングへ トゥインクル・リトル・スター","Nintendo Super Famicom"
"CAT-21667","Rise Of The Robots;ライズ オブ ザ ロボッツ","Nintendo Super Famicom"
"CAT-21668","Stealth;ステルス","Nintendo Super Famicom"
"CAT-21669","Best Shot Pro Golf;ベストショットプロゴルフ","Nintendo Super Famicom"
"CAT-21670","Granhistoria Genshi Sekaiki;グランヒストリア 〜幻史世界記〜","Nintendo Super Famicom"
"CAT-21671","Super Mario RPG;スーパーマリオRPG;Super Mario RPG Legend of the Seven Stars","Nintendo Super Famicom"
"CAT-21672","Magical Drop 2;マジカルドロップ2","Nintendo Super Famicom"
"CAT-21673","Super Formation Soccer 96 World Club Edition;スーパーフォーメーションサッカー96 ワールドクラブエディション","Nintendo Super Famicom"
"CAT-21674","MechWarrior 3050;バトルテック3050","Nintendo Super Famicom"
"CAT-21675","Kamen Rider SD Shutsugeki!! Rider Machine;仮面ライダーSD 出撃！！ライダーマシン","Nintendo Super Famicom"
"CAT-21677","Bakumatsu Kourinden Oni;幕末降臨伝 Oni","Nintendo Super Famicom"
"CAT-21678","Jissen Pachinko Hisshouhou! 2;実戦パチンコ必勝法！2","Nintendo Super Famicom"
"CAT-21680","Sugoroku Ginga Senki;すごろく銀河戦記","Nintendo Super Famicom"
"CAT-21681","Hissatsu Pachinko Collection 4;必殺パチンココレクション4","Nintendo Super Famicom"
"CAT-21682","Kidou Senshi Gundam F91 Formula Senki 0122;機動戦士ガンダムF91 フォーミュラー戦記0122","Nintendo Super Famicom"
"CAT-21683","Madou Monogatari Hanamaru Daiyouchienji;魔導物語 はなまる大幼稚園児","Nintendo Super Famicom"
"CAT-21684","Wagyan Paradise;ワギャンパラダイス;Wagan Paradise","Nintendo Super Famicom"
"CAT-21685","Fortune Quest Dice wo Korogase;フォーチュンクエスト ダイスをころがせ","Nintendo Super Famicom"
"CAT-21689","Energy Breaker;エナジーブレイカー","Nintendo Super Famicom"
"CAT-21691","Ouchan no Oekaki Logic;おーちゃんのお絵かきロジック","Nintendo Super Famicom"
"CAT-21693","Revolution X;レボリューションX","Nintendo Super Famicom"
"CAT-21700","Super Tsume Shougi 1000;スーパー詰将棋1000","Nintendo Super Famicom"
"CAT-21702","Star Ocean;スターオーシャン","Nintendo Super Famicom"
"CAT-21704","Casper;キャスパー","Nintendo Super Famicom"
"CAT-21710","Iso Zuri Ritou Hen;磯釣り 離島篇","Nintendo Super Famicom"
"CAT-21713","Super Donkey Kong Nazo no Krems Shima;スーパードンキーコング3 謎のクレミス島;Donkey Kong Country 3 Dixie Kong's Double Trouble","Nintendo Super Famicom"
"CAT-21716","Nintama Rantarou Special;忍たま乱太郎すぺしゃる","Nintendo Super Famicom"
"CAT-21717","Ghoul Patrol;グールパトロール","Nintendo Super Famicom"
"CAT-21720","JB The Super Bass;JBザ・スーパーバス","Nintendo Super Famicom"
"CAT-21721","Miracle Girls Tomomi to mi Kage no Fushigi Sekai no Dai Bouken;ミラクルガールズ ともみとみかげの不思議世界の大冒険","Nintendo Super Famicom"
"CAT-21732","Herakles no Eikou IV Kamigami Kara no Okurimono;ヘラクレスの栄光IV 神々からの贈り物","Nintendo Super Famicom"
"CAT-21753","Gan Gan Gan-Chan;ガンガンガンチャン","Nintendo Super Famicom"
"CAT-21754","Daisenryaku Expert WWII War in Europe;大戦略エキスパートWW II War In Europe;Great Strategy Expert WWII","Nintendo Super Famicom"
"CAT-21755","Super Trump Collection 2;スーパートランプコレクション2","Nintendo Super Famicom"
"CAT-21756","Dokapon Gaiden Honoo no Audition;ドカポン外伝 炎のオーディション","Nintendo Super Famicom"
"CAT-21757","Super Pang;スーパーパン","Nintendo Super Famicom"
"CAT-21758","Heiwa Parlor! Mini 8 Pachinko Jikki Simulation Game;平和 パーラー！ミニ8 パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-21759","Fire Emblem Seisen no Keifu;ファイアーエムブレム 聖戦の系譜;Fire Emblem Genealogy of the Holy War","Nintendo Super Famicom"
"CAT-21760","Dragon Knight 4;ドラゴンナイトIV","Nintendo Super Famicom"
"CAT-21761","Super Nazo Puyo 2 Lulu no Tetsuwan Hanjouki;す〜ぱ〜なぞぷよ通 ルルーの鉄腕繁盛記;Super Nazo Puyo Tsuu Lulu no Tetsuwan Hanjouki","Nintendo Super Famicom"
