edition_id,gb_game_id,person_name,roles,source
CAT-26683,18818,Mike Ellis,,giantbomb
CAT-26683,18818,Chris Graham,,giantbomb
CAT-26683,18818,Keith Hopwood,,giantbomb
CAT-26683,18818,Richard Biltcliffe,,giantbomb
CAT-26683,18818,David Rowe,,giantbomb
CAT-26683,18818,Adam Fowler,,giantbomb
CAT-26683,18818,Gareth Watt,,giantbomb
CAT-26683,18818,Mike Clarke,,giantbomb
CAT-26683,18818,Andrew Bond,,giantbomb
CAT-26683,18818,Graeme Love,,giantbomb
CAT-26683,18818,Tim Swan,,giantbomb
CAT-26683,18818,Lee Doyle,,giantbomb
CAT-26683,18818,Russell Kay,,giantbomb
CAT-26683,18818,Jeff Culshaw,,giantbomb
CAT-26683,18818,John Whyte,,giantbomb
CAT-26683,18818,Dave Jones,,giantbomb
CAT-26683,18818,Mike Dailly,,giantbomb
CAT-26991,14108,Neil Young,,giantbomb
CAT-26991,14108,Michael McCaa,,giantbomb
CAT-26991,14108,Rick Gush,,giantbomb
CAT-26991,14108,Rick Parks,,giantbomb
CAT-26991,14108,Frank Klepacki,,giantbomb
CAT-26991,14108,Paul S. Mudra,,giantbomb
CAT-26991,14108,Dwight K. Okahara,,giantbomb
CAT-26991,14108,Glenn Sperry,,giantbomb
CAT-26991,14108,Louis Castle,,giantbomb
CAT-26991,14108,Brett Sperry,,giantbomb
CAT-26991,14108,Joseph B. Hewitt IV,,giantbomb
CAT-26991,14108,Barry Green,,giantbomb
CAT-26991,14108,Michael Lightner,,giantbomb
CAT-26991,14108,Jesse Clemit,,giantbomb
CAT-35488,4385,Paul Shirley,,giantbomb
CAT-35488,4385,Katsunori Yoshimura,,giantbomb
CAT-69678,1334,Tatsuo Nishlyama,,giantbomb
CAT-69678,1334,Charles Martinet,,giantbomb
CAT-69678,1334,Takao Shimizu,,giantbomb
CAT-69678,1334,Keizo Kato,,giantbomb
CAT-69678,1334,Hironobu Kakui,,giantbomb
CAT-69678,1334,Yasuhiro Sakai,,giantbomb
CAT-69678,1334,Yoichi Kotabe,,giantbomb
CAT-69678,1334,Koji Kondo,,giantbomb
CAT-69678,1334,Shigefumi Hino,,giantbomb
CAT-69678,1334,Shigehiro Kasamatsu,,giantbomb
CAT-69678,1334,Tatsunori Takakura,,giantbomb
CAT-69678,1334,Kazuaki Morita,,giantbomb
CAT-69678,1334,Toshio Iwawaki,,giantbomb
CAT-69678,1334,Katsuya Eguchi,,giantbomb
CAT-69678,1334,Hideki Konno,,giantbomb
CAT-69678,1334,Hiroshi Yamauchi,,giantbomb
CAT-69678,1334,Shigeru Miyamoto,,giantbomb
CAT-69678,1334,Takashi Tezuka,,giantbomb
CAT-42926,19134,Naoshi Mizuta,,giantbomb
CAT-42926,19134,Noritaka Funamizu,,giantbomb
CAT-42926,19134,Chimorin Shogun,,giantbomb
CAT-42926,19134,Hero Hero,,giantbomb
CAT-42926,19134,Syun Nishigaki,,giantbomb
CAT-42926,19134,Motohide Eshiro,,giantbomb
CAT-42926,19134,Akira Yasuda,,giantbomb
CAT-42926,19134,Toshio Kajino,,giantbomb
CAT-42926,19134,Setsuo Yamamoto,,giantbomb
CAT-42926,19134,Tomomichi Nishimura,,giantbomb
CAT-42926,19134,Miki Shin'ichiro,,giantbomb
CAT-42926,19134,Katashi Ishizuka,,giantbomb
CAT-42926,19134,Yuko Miyamura,,giantbomb
CAT-42926,19134,Tetsuya Iwanaga,,giantbomb
CAT-42926,19134,Wataru Takagi,,giantbomb
CAT-42926,19134,Arikichi Kiyoko,,giantbomb
CAT-42926,19134,Cham Cho Choy,,giantbomb
CAT-42926,19134,Kayoko Shibata,,giantbomb
CAT-42926,19134,Ball Boy,,giantbomb
CAT-42926,19134,Darryl Williams,,giantbomb
CAT-42926,19134,Makoto Ishii,,giantbomb
CAT-42926,19134,Koji Oda,,giantbomb
CAT-19760,18484,Robin Beanland,,giantbomb
CAT-19760,18484,Chris Seavor,,giantbomb
CAT-19760,18484,Martin Hollis,,giantbomb
CAT-19760,18484,Ken Lobb,,giantbomb
CAT-19760,18484,Graeme Norgate,,giantbomb
CAT-19760,18484,Chris Stamper,,giantbomb
CAT-19760,18484,Kevin Bayliss,,giantbomb
CAT-19760,18484,Chris Sutherland,,giantbomb
CAT-19760,18484,Paul Machacek,,giantbomb
CAT-19760,18484,Huw Ward,,giantbomb
CAT-19760,18484,Gavin Hood,,giantbomb
CAT-19760,18484,Simon Farmer,,giantbomb
CAT-19760,18484,Joel Hochberg,,giantbomb
CAT-19760,18484,Tim Stamper,,giantbomb
CAT-19760,18484,Keri Gunn,,giantbomb
CAT-19760,18484,Gary Richards,,giantbomb
CAT-19760,18484,Mark Betteridge,,giantbomb
CAT-19760,18484,P. Wattis,,giantbomb
CAT-19760,18484,Paul Weaver,,giantbomb
CAT-19760,18484,John Hastie,,giantbomb
CAT-19760,18484,John A. Charlesworth,,giantbomb
CAT-19760,18484,Rich Richardson,,giantbomb
CAT-19760,18484,Armond Williams Jr.,,giantbomb
CAT-19760,18484,Robert Johnson,,giantbomb
CAT-19760,18484,Chris Needham,,giantbomb
CAT-19760,18484,Daniel Owsen,,giantbomb
CAT-19760,18484,Hiroshi Yamauchi,,giantbomb
CAT-19760,18484,Minoru Arakawa,,giantbomb
CAT-19760,18484,Chris Tilston,,giantbomb
CAT-19760,18484,Shigeru Miyamoto,,giantbomb
CAT-19760,18484,John Lowes,,giantbomb
CAT-19760,18484,Cary Mednick,,giantbomb
CAT-19760,18484,Neil Nicastro,,giantbomb
CAT-19760,18484,Matt Booty,,giantbomb
CAT-19760,18484,Louise Stamper,,giantbomb
CAT-19760,18484,Genyo Takeda,,giantbomb
CAT-26670,12829,Kerri Hoskins,,giantbomb
CAT-26670,12829,Tony Marquez,,giantbomb
CAT-26670,12829,Sal DiVita,,giantbomb
CAT-26670,12829,Jack Haeger,,giantbomb
CAT-26670,12829,Bill Dabelstein,,giantbomb
CAT-26670,12829,Martin Martinez,,giantbomb
CAT-26670,12829,Neil Nicastro,,giantbomb
CAT-26670,12829,Ken Fedesna,,giantbomb
CAT-26670,12829,Warren Davis,,giantbomb
CAT-26670,12829,Mike Lynch,,giantbomb
CAT-26670,12829,Vincent Pontarelli,,giantbomb
CAT-26670,12829,John Vogel,,giantbomb
CAT-26670,12829,Steve Beran,,giantbomb
CAT-26670,12829,Steven Tyler,,giantbomb
CAT-26670,12829,Brad Whitford,,giantbomb
CAT-26670,12829,Tom Hamilton,,giantbomb
CAT-26670,12829,Eric Kinkead,,giantbomb
CAT-26670,12829,Rachel Davies,,giantbomb
CAT-26670,12829,John Lowes,,giantbomb
CAT-26670,12829,Ray Macika,,giantbomb
CAT-26670,12829,Cary Mednick,,giantbomb
CAT-26670,12829,Jake Simpson,,giantbomb
CAT-26670,12829,George Petro,,giantbomb
CAT-26670,12829,Joe Dillon,,giantbomb
CAT-26670,12829,Edward Keenan,,giantbomb
CAT-26670,12829,Matt Booty,,giantbomb
CAT-26670,12829,Chris Granner,,giantbomb
CAT-26670,12829,John Newcomer,,giantbomb
CAT-26670,12829,Joey Kramer,,giantbomb
CAT-26670,12829,Joe Perry,,giantbomb
CAT-26670,12829,Kevin Greenwood,,giantbomb
CAT-26670,12829,Paul Heitsch,,giantbomb
CAT-26670,12829,Steve Ritchie,,giantbomb
CAT-26670,12829,Sam Bennett,,giantbomb
CAT-26670,12829,Jon Larrieu,,giantbomb
CAT-26670,12829,Ted Valavanis,,giantbomb
CAT-26670,12829,Bob Bedsole,,giantbomb
CAT-26670,12829,Matt Davis,,giantbomb
CAT-26670,12829,Paul Barker,,giantbomb
CAT-26670,12829,Nick Erlich,,giantbomb
CAT-26670,12829,Al Lasko,,giantbomb
CAT-26670,12829,Sheridan Oursler,,giantbomb
CAT-26670,12829,Pat Cox,,giantbomb
CAT-26670,12829,Steve Correll,,giantbomb
CAT-26670,12829,Dave Pallotto,,giantbomb
CAT-26670,12829,Dennis Gibbons,,giantbomb
CAT-26670,12829,Rich Christian,,giantbomb
CAT-26670,12829,David Katzma,,giantbomb
CAT-26670,12829,Curt Eisenberg,,giantbomb
CAT-26670,12829,Dean Milano,,giantbomb
CAT-26670,12829,Rodney Carter,,giantbomb
CAT-26670,12829,Mark Runyan,,giantbomb
CAT-26670,12829,Tina Gazaldo,,giantbomb
CAT-26670,12829,Sher Williams,,giantbomb
CAT-26670,12829,Cindy Maniates,,giantbomb
CAT-26670,12829,Christa Woss,,giantbomb
CAT-26670,12829,Roger Sharpe,,giantbomb
CAT-26670,12829,Joe Hartmann,,giantbomb
CAT-26670,12829,Rebecca Ellis,,giantbomb
CAT-26670,12829,Lenore Sayers,,giantbomb
CAT-26670,12829,Bob Lentz,,giantbomb
CAT-26670,12829,Bryan Friedman,,giantbomb
CAT-26670,12829,Tal Lekberg,,giantbomb
CAT-26670,12829,Joan Faux,,giantbomb
CAT-26670,12829,Jim Tianis,,giantbomb
CAT-26670,12829,Art Tianis,,giantbomb
CAT-26670,12829,Jim Greene,,giantbomb
CAT-26670,12829,Todd Ford,,giantbomb
CAT-26670,12829,John McCaffer,,giantbomb
CAT-26670,12829,John Schneider,,giantbomb
CAT-26670,12829,Wally Smolucha,,giantbomb
CAT-26670,12829,Jim Gentile,,giantbomb
CAT-26670,12829,John Carlton,,giantbomb
CAT-26670,12829,Carol Decroix,,giantbomb
CAT-26670,12829,Leslie Petro,,giantbomb
CAT-26670,12829,Andre Augustine,,giantbomb
CAT-26670,12829,Arlie Manuel,,giantbomb
CAT-26670,12829,Jimmy Eyers,,giantbomb
CAT-26670,12829,Julie Duffy,,giantbomb
CAT-26670,12829,Suzanne Listro,,giantbomb
CAT-26670,12829,Rob Falk,,giantbomb
CAT-26670,12829,Keith Garde,,giantbomb
CAT-26670,12829,Tim Collins,,giantbomb
CAT-26670,12829,Nicholas Petro,,giantbomb
CAT-26670,12829,Juan Sirrakah,,giantbomb
CAT-26670,12829,Eddie Ferrier,,giantbomb
CAT-26670,12829,Jason Defillippo,,giantbomb
CAT-26670,12829,Mike Vinikour,,giantbomb
CAT-26670,12829,Terri Davis,,giantbomb
CAT-26670,12829,Michael Cook,,giantbomb
CAT-26670,12829,Tammy Davis,,giantbomb
CAT-26670,12829,Cathy Simpson,,giantbomb
CAT-26670,12829,Michael Hedley,,giantbomb
CAT-26670,12829,Ian Moran,,giantbomb
CAT-19779,6562,Peter Molyneux,,giantbomb
CAT-19779,6562,Mark Healey,,giantbomb
CAT-19779,6562,Chris Sawyer,,giantbomb
CAT-19779,6562,Russell Shaw,,giantbomb
CAT-19779,6562,Demis Hassabis,,giantbomb
CAT-19779,6562,Alan Wright,,giantbomb
CAT-19779,6562,Jim Blackler,,giantbomb
CAT-19779,6562,Nick Goldsworthy,,giantbomb
CAT-19779,6562,Corinne Mah,,giantbomb
CAT-19779,6562,David Costa,,giantbomb
CAT-19779,6562,Brian Reed,,giantbomb
CAT-19779,6562,Kraig Morgan,,giantbomb
CAT-19779,6562,Andy Sandham,,giantbomb
CAT-19779,6562,Chris Hill,,giantbomb
CAT-19779,6562,Toshiyuki Nagahara,,giantbomb
CAT-19779,6562,Glenn Corpes,,giantbomb
CAT-19779,6562,Jörg Rohrer,,giantbomb
CAT-19779,6562,Sean Ratcliffe,,giantbomb
CAT-19779,6562,Mike Man,,giantbomb
CAT-19779,6562,Mike Diskett,,giantbomb
CAT-19864,32829,Garry Kitchen,,giantbomb
CAT-34406,6665,Akira Yasuda,,giantbomb
CAT-34406,6665,Yoshiki Okamoto,,giantbomb
CAT-34406,6665,James Goddard,,giantbomb
CAT-61149,13750,Mike Schmitt,,giantbomb
CAT-61149,13750,Tom Marx,,giantbomb
CAT-61149,13750,Frank Hom,,giantbomb
CAT-61149,13750,Brian Schorr,,giantbomb
CAT-61149,13750,Scott Rogers,,giantbomb
CAT-61149,13750,Craig Ewert,,giantbomb
CAT-61149,13750,Matthew Powers,,giantbomb
CAT-59603,46746,Iku Mizutani,,giantbomb
CAT-08985,23452,Hideyuki Tanaka,,giantbomb
CAT-08985,23452,Kairi Yura,,giantbomb
CAT-42321,12347,Fredrik Liliegren,,giantbomb
CAT-42321,12347,Olof Gustafsson,,giantbomb
CAT-42321,12347,Andreas Axelsson,,giantbomb
CAT-42321,12347,Stewart Gilray,,giantbomb
CAT-34752,19921,Tim Stellmach,,giantbomb
CAT-34752,19921,Luigi Priore,,giantbomb
CAT-34752,19921,Keith Touzin,,giantbomb
CAT-34752,19921,Robert Trevellyan,,giantbomb
CAT-34752,19921,Jorge Diaz,,giantbomb
CAT-34752,19921,Chongguang Zhang,,giantbomb
CAT-34752,19921,Kaan Kayimoglu,,giantbomb
CAT-34752,19921,Shannon Monroe,,giantbomb
CAT-34752,19921,Brian Sox,,giantbomb
CAT-34752,19921,Colin Wilkinson,,giantbomb
CAT-34752,19921,Chris Sinclair,,giantbomb
CAT-34752,19921,Ken Christiansen,,giantbomb
CAT-34752,19921,Mary Ann Ramirez,,giantbomb
CAT-34752,19921,Yin Zhang,,giantbomb
CAT-34752,19921,Mary Jo LaRoche,,giantbomb
CAT-34752,19921,Christopher Tellez,,giantbomb
CAT-19747,9336,James Cameron,,giantbomb
CAT-19747,9336,Stewart Copeland,,giantbomb
CAT-19747,9336,Jeff Hasson,,giantbomb
CAT-19747,9336,David Costa,,giantbomb
CAT-19747,9336,Tim Brengle,,giantbomb
CAT-19747,9336,Michael Shirley,,giantbomb
CAT-19747,9336,Eric Newhouse,,giantbomb
CAT-19747,9336,Erich Horn,,giantbomb
CAT-19747,9336,Danny Elfman,,giantbomb
CAT-19747,9336,Dean Sitton,,giantbomb
CAT-19747,9336,Mike Posehn,,giantbomb
CAT-19747,9336,Susan Manley,,giantbomb
CAT-19747,9336,John Manley,,giantbomb
CAT-19747,9336,Scott Berfield,,giantbomb
CAT-19747,9336,Julie Cressa,,giantbomb
CAT-19747,9336,Michael Lubuguin,,giantbomb
CAT-19747,9336,Ross Wentworth,,giantbomb
CAT-19747,9336,Victor French,,giantbomb
CAT-19747,9336,Tom Lisowski,,giantbomb
CAT-19747,9336,Tony Gascon,,giantbomb
CAT-19747,9336,Ron Sacdalan,,giantbomb
CAT-19747,9336,Walter Ianneo,,giantbomb
CAT-19747,9336,Jeff Fennel,,giantbomb
CAT-19747,9336,Don Veca,,giantbomb
CAT-19747,9336,Tim Calvin,,giantbomb
CAT-19747,9336,Burt Sloane,,giantbomb
CAT-19747,9336,Bill Kirtley,,giantbomb
CAT-19747,9336,David Sze,,giantbomb
CAT-19747,9336,Michael Humes,,giantbomb
CAT-19747,9336,Brian Loke,,giantbomb
CAT-19747,9336,Joanna Pataki,,giantbomb
CAT-19747,9336,Aaron McClay,,giantbomb
CAT-19747,9336,Jim Flaharty,,giantbomb
CAT-19747,9336,Antonio Barnes,,giantbomb
CAT-19747,9336,Wilfredo Aguilar,,giantbomb
CAT-19928,38982,Satoru Nakajima,,giantbomb
CAT-34745,22862,Ken Sugimori,,giantbomb
CAT-34745,22862,Yoichi Kotabe,,giantbomb
CAT-34745,22862,Makoto Kano,,giantbomb
CAT-34745,22862,Satoshi Tajiri,,giantbomb
CAT-34745,22862,Michiharu Nisihasi,,giantbomb
CAT-34745,22862,Junichi Masuda,,giantbomb
CAT-34745,22862,Motofumi Fujiwara,,giantbomb
CAT-34745,22862,Shigeki Morimoto,,giantbomb
CAT-34745,22862,Takane Ookubo,,giantbomb
CAT-34745,22862,Kazunari Mimura,,giantbomb
CAT-34745,22862,Hirokazu Tanaka,,giantbomb
CAT-34745,22862,Takehiro Izushi,,giantbomb
CAT-34745,22862,Minako Hamano,,giantbomb
CAT-34745,22862,Kozue Ishikawa,,giantbomb
CAT-34745,22862,Akihito Tomisawa,,giantbomb
CAT-34745,22862,Takenori Ota,,giantbomb
CAT-34745,22862,Atsuko Nishida,,giantbomb
CAT-34745,22862,Gunpei Yokoi,,giantbomb
CAT-34745,22862,Hiroshi Yamauchi,,giantbomb
CAT-34745,22862,Tsunekazu Ishihara,,giantbomb
CAT-19888,14727,Koji Kondo,,giantbomb
CAT-19888,14727,Hiroshi Yamauchi,,giantbomb
CAT-19888,14727,Shigeru Miyamoto,,giantbomb
CAT-19888,14727,Tadashi Sugiyama,,giantbomb
CAT-19888,14727,Soya Oka,,giantbomb
CAT-19888,14727,Soyo Oka,,giantbomb
CAT-19764,2851,David Ortiz,,giantbomb
CAT-19764,2851,Chris Charla,,giantbomb
CAT-19764,2851,Bill Hindorff,,giantbomb
CAT-19764,2851,Wallace Poulter,,giantbomb
CAT-19764,2851,Mike Kruse,,giantbomb
CAT-19764,2851,Jesse Meza II,,giantbomb
CAT-19764,2851,Randy Slafsky,,giantbomb
CAT-19764,2851,Howard Lehr,,giantbomb
CAT-19764,2851,Debra Heinz,,giantbomb
CAT-19764,2851,Brian Fritts,,giantbomb
CAT-19764,2851,Finn Jensen,,giantbomb
CAT-19764,2851,Ed Rotberg,,giantbomb
CAT-19764,2851,Ed Logg,,giantbomb
CAT-19764,2851,David Theurer,,giantbomb
CAT-19764,2851,Jose Amparan,,giantbomb
CAT-19764,2851,Gregory R. Allen,,giantbomb
CAT-19764,2851,Andrew Ayre,,giantbomb
CAT-19764,2851,John Kowalski,,giantbomb
CAT-19764,2851,Matt Schneider,,giantbomb
CAT-19764,2851,Jeff Vavasour,,giantbomb
CAT-19764,2851,Doug Jefferys,,giantbomb
CAT-19764,2851,Dave Larson,,giantbomb
CAT-19764,2851,Daniel Filner,,giantbomb
CAT-19764,2851,Debra Austin,,giantbomb
CAT-19764,2851,John Mongelluzzo,,giantbomb
CAT-19764,2851,Shawn Murphy,,giantbomb
CAT-19764,2851,Robert Shepherd,,giantbomb
CAT-19764,2851,Erin Shems,,giantbomb
CAT-19764,2851,Dave Young,,giantbomb
CAT-19764,2851,Deborah Fulton,,giantbomb
CAT-19764,2851,Don Knapp,,giantbomb
CAT-19764,2851,Bruce Adams,,giantbomb
CAT-79413,13828,Daniel Owsen,,giantbomb
CAT-79413,13828,Naoko Suzuki,,giantbomb
CAT-79413,13828,Masanori Hikichi,,giantbomb
CAT-79413,13828,Miyoko Kobayashi,,giantbomb
CAT-79413,13828,Kamui Fujiwara,,giantbomb
CAT-79413,13828,Yukinobu Chida,,giantbomb
CAT-79413,13828,Naoki Oishi,,giantbomb
CAT-79413,13828,Tomoyoshi Miyazaki,,giantbomb
CAT-79413,13828,Reiko Takebayashi,,giantbomb
CAT-79413,13828,Kōji Yokota,,giantbomb
CAT-79413,13828,Masaya Hashimoto,,giantbomb
CAT-79413,13828,Claude M. Moyse,,giantbomb
CAT-79413,13828,Julien Bardakoff,,giantbomb
CAT-79413,13828,Colin Palmer,,giantbomb
CAT-79413,13828,Hiro Nakamura,,giantbomb
CAT-79413,13828,Mitsunori Yoshida,,giantbomb
CAT-79413,13828,Yasuhiro Fukushima,,giantbomb
CAT-79413,13828,Jun Toda,,giantbomb
CAT-79413,13828,Shinji Futami,,giantbomb
CAT-79413,13828,Keiji Honda,,giantbomb
CAT-79413,13828,Kenjirou Kano,,giantbomb
CAT-79413,13828,Sadao Yahagi,,giantbomb
CAT-79413,13828,Takashi Ootsuka,,giantbomb
CAT-79413,13828,Kazunori Oowada,,giantbomb
CAT-79413,13828,Akihiro Yamada,,giantbomb
CAT-79413,13828,Kan Ikeda,,giantbomb
CAT-79413,13828,Shinichi Kouda,,giantbomb
CAT-79413,13828,Yoko Kagaya,,giantbomb
CAT-79413,13828,Kenichi Kobayashi,,giantbomb
CAT-79413,13828,Kunihiro Hirabayashi,,giantbomb
CAT-79413,13828,Masami Fujita,,giantbomb
CAT-79413,13828,Noriyoshi Akiba,,giantbomb
CAT-79413,13828,Takashi Shichijyo,,giantbomb
CAT-79413,13828,Kazunori Takado,,giantbomb
CAT-79413,13828,Ayano Koshiro,,giantbomb
CAT-79413,13828,Keisuke Yasaka,,giantbomb
CAT-79413,13828,Akira Kitanohara,,giantbomb
CAT-79413,13828,Nob Ogasawara,,giantbomb
CAT-40592,17044,Jeff Cook,,giantbomb
CAT-40592,17044,Doran Fish,,giantbomb
CAT-40592,17044,Eric Swanson,,giantbomb
CAT-40592,17044,David Keith Connelly,,giantbomb
CAT-40592,17044,David Warhol,,giantbomb
CAT-40592,17044,Juan Ortiz,,giantbomb
CAT-40592,17044,Scott Lawrence,,giantbomb
CAT-26506,13828,Daniel Owsen,,giantbomb
CAT-26506,13828,Naoko Suzuki,,giantbomb
CAT-26506,13828,Masanori Hikichi,,giantbomb
CAT-26506,13828,Miyoko Kobayashi,,giantbomb
CAT-26506,13828,Kamui Fujiwara,,giantbomb
CAT-26506,13828,Yukinobu Chida,,giantbomb
CAT-26506,13828,Naoki Oishi,,giantbomb
CAT-26506,13828,Tomoyoshi Miyazaki,,giantbomb
CAT-26506,13828,Reiko Takebayashi,,giantbomb
CAT-26506,13828,Kōji Yokota,,giantbomb
CAT-26506,13828,Masaya Hashimoto,,giantbomb
CAT-26506,13828,Claude M. Moyse,,giantbomb
CAT-26506,13828,Julien Bardakoff,,giantbomb
CAT-26506,13828,Colin Palmer,,giantbomb
CAT-26506,13828,Hiro Nakamura,,giantbomb
CAT-26506,13828,Mitsunori Yoshida,,giantbomb
CAT-26506,13828,Yasuhiro Fukushima,,giantbomb
CAT-26506,13828,Jun Toda,,giantbomb
CAT-26506,13828,Shinji Futami,,giantbomb
CAT-26506,13828,Keiji Honda,,giantbomb
CAT-26506,13828,Kenjirou Kano,,giantbomb
CAT-26506,13828,Sadao Yahagi,,giantbomb
CAT-26506,13828,Takashi Ootsuka,,giantbomb
CAT-26506,13828,Kazunori Oowada,,giantbomb
CAT-26506,13828,Akihiro Yamada,,giantbomb
CAT-26506,13828,Kan Ikeda,,giantbomb
CAT-26506,13828,Shinichi Kouda,,giantbomb
CAT-26506,13828,Yoko Kagaya,,giantbomb
CAT-26506,13828,Kenichi Kobayashi,,giantbomb
CAT-26506,13828,Kunihiro Hirabayashi,,giantbomb
CAT-26506,13828,Masami Fujita,,giantbomb
CAT-26506,13828,Noriyoshi Akiba,,giantbomb
CAT-26506,13828,Takashi Shichijyo,,giantbomb
CAT-26506,13828,Kazunori Takado,,giantbomb
CAT-26506,13828,Ayano Koshiro,,giantbomb
CAT-26506,13828,Keisuke Yasaka,,giantbomb
CAT-26506,13828,Akira Kitanohara,,giantbomb
CAT-26506,13828,Nob Ogasawara,,giantbomb
CAT-20317,5450,Rob Hubbard,,giantbomb
CAT-20317,5450,Ted Saskin,,giantbomb
CAT-20317,5450,Scott Cronce,,giantbomb
CAT-20317,5450,Richard Hilleman,,giantbomb
CAT-20317,5450,T. S. Flanagan,,giantbomb
CAT-20317,5450,Michael Brook,,giantbomb
CAT-38562,23452,Hideyuki Tanaka,,giantbomb
CAT-38562,23452,Kairi Yura,,giantbomb
CAT-42333,5740,Jochen Hippel,,giantbomb
CAT-42333,5740,Volker Strübing,,giantbomb
CAT-42333,5740,Serge Hascoët,,giantbomb
CAT-42333,5740,Thomas Hertzler,,giantbomb
CAT-42333,5740,Lothar Schmitt,,giantbomb
CAT-42333,5740,Uwe Meier,,giantbomb
CAT-42333,5740,Haiko Ruttmann,,giantbomb
CAT-42333,5740,Ralf Jürgen Kraft,,giantbomb
CAT-42333,5740,Thorsten Kneisel,,giantbomb
CAT-42333,5740,Janos Toth,,giantbomb
CAT-42333,5740,Thomas Häuser,,giantbomb
CAT-42333,5740,Marc Basle,,giantbomb
CAT-42333,5740,Gérard Guillemot,,giantbomb
CAT-42333,5740,Frederic Markus,,giantbomb
CAT-42333,5740,Carole Degoulet,,giantbomb
CAT-42333,5740,Leila Emadin,,giantbomb
CAT-42333,5740,Robin Endres,,giantbomb
CAT-42333,5740,Roger Goede,,giantbomb
CAT-42333,5740,Simon J. Hardy-Francis,,giantbomb
CAT-19743,13828,Daniel Owsen,,giantbomb
CAT-19743,13828,Naoko Suzuki,,giantbomb
CAT-19743,13828,Masanori Hikichi,,giantbomb
CAT-19743,13828,Miyoko Kobayashi,,giantbomb
CAT-19743,13828,Kamui Fujiwara,,giantbomb
CAT-19743,13828,Yukinobu Chida,,giantbomb
CAT-19743,13828,Naoki Oishi,,giantbomb
CAT-19743,13828,Tomoyoshi Miyazaki,,giantbomb
CAT-19743,13828,Reiko Takebayashi,,giantbomb
CAT-19743,13828,Kōji Yokota,,giantbomb
CAT-19743,13828,Masaya Hashimoto,,giantbomb
CAT-19743,13828,Claude M. Moyse,,giantbomb
CAT-19743,13828,Julien Bardakoff,,giantbomb
CAT-19743,13828,Colin Palmer,,giantbomb
CAT-19743,13828,Hiro Nakamura,,giantbomb
CAT-19743,13828,Mitsunori Yoshida,,giantbomb
CAT-19743,13828,Yasuhiro Fukushima,,giantbomb
CAT-19743,13828,Jun Toda,,giantbomb
CAT-19743,13828,Shinji Futami,,giantbomb
CAT-19743,13828,Keiji Honda,,giantbomb
CAT-19743,13828,Kenjirou Kano,,giantbomb
CAT-19743,13828,Sadao Yahagi,,giantbomb
CAT-19743,13828,Takashi Ootsuka,,giantbomb
CAT-19743,13828,Kazunori Oowada,,giantbomb
CAT-19743,13828,Akihiro Yamada,,giantbomb
CAT-19743,13828,Kan Ikeda,,giantbomb
CAT-19743,13828,Shinichi Kouda,,giantbomb
CAT-19743,13828,Yoko Kagaya,,giantbomb
CAT-19743,13828,Kenichi Kobayashi,,giantbomb
CAT-19743,13828,Kunihiro Hirabayashi,,giantbomb
CAT-19743,13828,Masami Fujita,,giantbomb
CAT-19743,13828,Noriyoshi Akiba,,giantbomb
CAT-19743,13828,Takashi Shichijyo,,giantbomb
CAT-19743,13828,Kazunori Takado,,giantbomb
CAT-19743,13828,Ayano Koshiro,,giantbomb
CAT-19743,13828,Keisuke Yasaka,,giantbomb
CAT-19743,13828,Akira Kitanohara,,giantbomb
CAT-19743,13828,Nob Ogasawara,,giantbomb
CAT-37946,19507,Nasir Gebelli,,giantbomb
CAT-37946,19507,Kurt Lentz,,giantbomb
CAT-37946,19507,Charlie Molls,,giantbomb
CAT-37946,19507,Marc Coluccio,,giantbomb
CAT-37946,19507,John M. Phillips,,giantbomb
CAT-37946,19507,Jeremy Devenport,,giantbomb
CAT-37946,19507,Jesse Anarda,,giantbomb
CAT-37946,19507,Brandon Stewart,,giantbomb
CAT-37946,19507,Carl Holzboog,,giantbomb
CAT-37946,19507,Chad Bye,,giantbomb
CAT-37946,19507,Max Kunz,,giantbomb
CAT-37946,19507,Simon Kunz,,giantbomb
CAT-37946,19507,Roger Henty,,giantbomb
CAT-37946,19507,Joshua Gabbard,,giantbomb
CAT-37946,19507,Andrew Ruggles,,giantbomb
CAT-37946,19507,Charlie Wilson,,giantbomb
CAT-37946,19507,James Gillis,,giantbomb
CAT-37946,19507,Nathan Williams,,giantbomb
CAT-37946,19507,Kelly Beloit,,giantbomb
CAT-37946,19507,Kathryn Renstrom,,giantbomb
CAT-37946,19507,Kaeli Kreider,,giantbomb
CAT-37946,19507,Lynn Novak,,giantbomb
CAT-37946,19507,Chris Budd,,giantbomb
CAT-37946,19507,Weimin Li,,giantbomb
CAT-37946,19507,Ted Woolsey,,giantbomb
CAT-37946,19507,Kaoru Moriyama,,giantbomb
CAT-37946,19507,Tsukasa Fujita,,giantbomb
CAT-37946,19507,Keitarou Adachi,,giantbomb
CAT-37946,19507,Hiroo Isono,,giantbomb
CAT-37946,19507,Kenji Ito,,giantbomb
CAT-37946,19507,Yasunori Mitsuda,,giantbomb
CAT-37946,19507,Hiroki Kikuta,,giantbomb
CAT-37946,19507,Noriko Sasaki,,giantbomb
CAT-37946,19507,Shintaro Takai,,giantbomb
CAT-37946,19507,Shinichiro Okaniwa,,giantbomb
CAT-37946,19507,Hiroyuki Narushima,,giantbomb
CAT-37946,19507,Shinichi Kameoka,,giantbomb
