edition_id,gb_game_id,name,deck,developers,publishers,site_detail_url,image_super_url,source
CAT-19846,6921,Disney's Timon & Pumbaa's Jungle Games,A mini-game collection featuring Timon and Pumbaa from Disney's The Lion King aimed at a younger audience. Released for PC and Mac and later ported to the Super Nintendo Entertainment System.,"7th Level, Inc.; Tiertex Design Studios",Disney Interactive; THQ,https://www.giantbomb.com/disneys-timon-pumbaas-jungle-games/3030-6921/,https://www.giantbomb.com/a/uploads/scale_large/0/5129/512595-b4_8.jpg,giantbomb
CAT-23259,33881,Albert Odyssey,"A strategy RPG for the Super Famicom centered around the town of Guoto, and a war over the powerful and mysterious Key of Resurrection.",Sunsoft; Tokai Engineering,Sunsoft,https://www.giantbomb.com/albert-odyssey/3030-33881/,https://www.giantbomb.com/a/uploads/scale_large/0/7465/2164134-588194_5017_front.jpg,giantbomb
CAT-20388,13986,Soul Blazer,An action-RPG published by Enix for the SNES. The player has to restore the world above by delving deeper into an immense dungeon.,"Quintet Co., Ltd.",Enix Corporation; Ubisoft Entertainment,https://www.giantbomb.com/soul-blazer/3030-13986/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364764-snes_soulblazer.jpg,giantbomb
CAT-01869,5717,Last Action Hero,A brawler/action game based on the 1993 Arnold Schwarzenegger film of the same name.,"Bits Studios Ltd.; Dome Software Developments, The; SCEE Studio Liverpool; Teeny Weeny Games, Ltd.",989 Studios; SCEE Studio Liverpool,https://www.giantbomb.com/last-action-hero/3030-5717/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2361944-nes_lastactionhero.jpg,giantbomb
CAT-09208,28372,Namco Open,Golf game developed by TOSE in 1993.,"TOSE Co., Ltd.",Namco,https://www.giantbomb.com/namco-open/3030-28372/,https://www.giantbomb.com/a/uploads/scale_large/9/98041/1564821-570907_8493.jpg,giantbomb
CAT-19989,1371,First Samurai,"A 2D action-platforming game that begins in a mystical representation of feudal Japan but travels all over time. It was originally released on European home computers, though the 1993 SNES port by Kemco was published in all regions.",Vivid Image,Image Works; Kemco; Ubisoft Entertainment,https://www.giantbomb.com/first-samurai/3030-1371/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363834-snes_firstsamurai.jpg,giantbomb
CAT-40683,6106,International Superstar Soccer,"The first in the franchise, ISS featured a realistic simulation style soccer game played on a skewed almost isometric grid.","Konami Computer Entertainment Osaka Co., Ltd.",Konami,https://www.giantbomb.com/international-superstar-soccer/3030-6106/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363877-snes_internationalsuperstarsoccer_eu.jpg,giantbomb
CAT-42951,19991,Stunt Race FX,A SNES-exclusive racing game that utilizes the Super FX chip to bring stylized vehicles to life in polygonal 3D.,Argonaut Games; Nintendo EAD,Nintendo,https://www.giantbomb.com/stunt-race-fx/3030-19991/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364799-snes_stuntracefx.jpg,giantbomb
CAT-19929,12945,Lagoon,"A top-down, action RPG developed by Zoom. In it, players guide the hero, Nasir, on his quest to restore the purity of Lakeland's water.","Zoom, Inc.",Kemco,https://www.giantbomb.com/lagoon/3030-12945/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363921-snes_lagoon.jpg,giantbomb
CAT-37956,17123,ActRaiser 2,"An action platformer game and the sequel to ActRaiser. The sequel is more focused on action than its predecessor, removing the sim aspects.","Quintet Co., Ltd.",Enix Corporation; Ubisoft S.A.,https://www.giantbomb.com/actraiser-2/3030-17123/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363112-snes_actraiser2_eu.jpg,giantbomb
CAT-42940,18818,Lemmings 2: The Tribes,"Navigate the fragile little fellas through even trickier levels. The addition of several new lemming ""classes"" is this game's main difference from its predecessor.",Rockstar North,SCEE Studio Liverpool; Sunsoft,https://www.giantbomb.com/lemmings-2-the-tribes/3030-18818/,https://www.giantbomb.com/a/uploads/scale_large/0/7930/658729-lemmings_2_the_tribes_uk_box_art.jpg,giantbomb
CAT-20371,2607,Accele Brid,"Accele Brid is a behind-the-back shooter starring three large robots, released only in Japan for the SNES in 1993.","Genki Co., Ltd.",Tomy,https://www.giantbomb.com/accele-brid/3030-2607/,https://www.giantbomb.com/a/uploads/scale_large/14/149200/2341778-accele_brid.jpg,giantbomb
CAT-20377,2866,Super Mario World 2: Yoshi's Island,"A spin-off of the Super Mario platforming series, Yoshi's Island puts players in control of a tribe of Yoshies as they guide the infant Mario past the forces of the evil Kamek.",Nintendo EAD; SRD Co. Ltd.,Nintendo,https://www.giantbomb.com/super-mario-world-2-yoshis-island/3030-2866/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364715-snes_yoshis_island.jpg,giantbomb
CAT-09016,168,Mystic Ark,The spiritual successor to The 7th Saga. A mute hero must find their way back to their own world.,"Produce Co., Ltd.",Enix Corporation,https://www.giantbomb.com/mystic-ark/3030-168/,https://www.giantbomb.com/a/uploads/scale_large/6/66248/1441935-mystic_ark_front.jpg,giantbomb
CAT-36912,23077,Gon,A SNES platformer based on the dialogue-free manga with the same name about a tiny dinosaur with a huge appetite.,"TOSE Co., Ltd.","Bandai Co., Ltd.",https://www.giantbomb.com/gon/3030-23077/,https://www.giantbomb.com/a/uploads/scale_large/14/149200/2138868-gon.jpg,giantbomb
CAT-09182,50664,Wagyan Paradise,The third Super Famicom entry in the Wagyan Land series. A pair of Wagyan siblings investigate strange events across their home island.,Namco,Namco,https://www.giantbomb.com/wagyan-paradise/3030-50664/,https://www.giantbomb.com/a/uploads/scale_large/2/23093/2776770-2497522538-30701.jpg,giantbomb
CAT-40415,12248,King Arthur's World,King Arthur's World is a side-scrolling strategy game where the player must utilise various units and their abilities to help King Arthur safely reach the end of each level.,Argonaut Games,Jaleco Ltd.,https://www.giantbomb.com/king-arthurs-world/3030-12248/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363900-snes_kingarthursworld.jpg,giantbomb
CAT-55247,42931,Super Mario 3D World,"The Super Mario Bros. 2-cast of Mario, Luigi, Toad and Peach returns for their first 3D adventure with local multiplayer support. And cat suits. In HD.",1-UP Studio; Mox Co. Ltd.; Nintendo EAD Tokyo Group No.2,Justdan International; Nintendo,https://www.giantbomb.com/super-mario-3d-world/3030-42931/,https://www.giantbomb.com/a/uploads/scale_large/20/201266/3567511-co5wzs.jpg,giantbomb
CAT-20352,13130,Tetris Attack,"One of the progenitors of the ""swap and match"" tile-based action-puzzle games, featuring either a Yoshi theme (for its international ""Tetris Attack"" release) or a cutesy fairy theme (for its Japanese ""Panel de Pon"" release).",Intelligent Systems; Nintendo R&D1,Nintendo,https://www.giantbomb.com/tetris-attack/3030-13130/,https://www.giantbomb.com/a/uploads/scale_large/0/7465/782521-tetris_attack_box_art.jpg,giantbomb
CAT-01822,9146,Vortex,An experimental shape-shifting robot is humanity's last defense in this Super FX Chip-enhanced SNES mech shooter.,Argonaut Games,"Electro-Brain; Pack-In-Video Co., Ltd",https://www.giantbomb.com/vortex/3030-9146/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364695-snes_vortex.jpg,giantbomb
CAT-00091,19507,Secret of Mana,"An action RPG for the Super Nintendo and the second game in the Seiken Densetsu series. Secret of Mana can be played by up to three players simultaneously, and is widely regarded as one of the system's finest games.",Squaresoft,Square Enix; Squaresoft,https://www.giantbomb.com/secret-of-mana/3030-19507/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364736-snes_secretofmana.jpg,giantbomb
CAT-60670,19991,Stunt Race FX,A SNES-exclusive racing game that utilizes the Super FX chip to bring stylized vehicles to life in polygonal 3D.,Argonaut Games; Nintendo EAD,Nintendo,https://www.giantbomb.com/stunt-race-fx/3030-19991/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364799-snes_stuntracefx.jpg,giantbomb
CAT-01874,7326,Doom,"In one of the most revolutionary first-person shooters of the 1990s, players control the last remaining space marine in the demon-infested stations on Mars' moons.","David A. Palmer Productions; Infinity Co., Ltd.; Nerve Software, LLC; Zenimax Media Inc; id Software",Bethesda Softworks; Softbank Corp.; id Software,https://www.giantbomb.com/doom/3030-7326/,https://www.giantbomb.com/a/uploads/scale_large/16/164924/3118940-2800078642-72175.jpg,giantbomb
CAT-01813,13862,NBA All-Star Challenge,A half-court one-on-one basketball game featuring one star player from each of the teams in the NBA. The players were chosen from the 1991-92 season NBA roster.,Beam Software,"Acclaim Entertainment, Inc.; Flying Edge; LJN",https://www.giantbomb.com/nba-all-star-challenge/3030-13862/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364483-snes_nbaallstarchallenge.jpg,giantbomb
CAT-35389,40040,Super Birdie Rush,Golf video game released in 1992 exclusively for the Super Famicom. It's the sequel to Golf Club: Birdie Rush.,Data East Corporation,Data East Corporation,https://www.giantbomb.com/super-birdie-rush/3030-40040/,https://www.giantbomb.com/a/uploads/scale_large/14/149200/2343300-super_birdie_rush.jpg,giantbomb
CAT-35571,1160,The Firemen,"An action game in which a team of two firemen fight fires (including ""boss"" fires) and save injured civilians throughout an ablaze New York building. It was released in Japan and Europe in 1994.","Human Entertainment, Inc.","Human Entertainment, Inc.",https://www.giantbomb.com/the-firemen/3030-1160/,https://www.giantbomb.com/a/uploads/scale_large/0/2579/1831816-941817_88979_front.jpg,giantbomb
CAT-34808,12299,Suzuka 8 Hours,"An Arcade motorcycle racing game by Namco, based on the titular endurance race. A SNES version was developed by Arc System Works.","Arc System Works Co., Ltd.; Namco",Namco,https://www.giantbomb.com/suzuka-8-hours/3030-12299/,https://www.giantbomb.com/a/uploads/scale_large/22/229960/2615412-suzuka%208%20hours.jpg,giantbomb
CAT-26982,15775,Cutthroat Island,An action platformer based on the 1995 movie. Female pirate captain Morgan Adams attempts to beat her villainous uncle Dawg to the treasure of Cutthroat Island.,Acclaim Studios Manchester,"Acclaim Entertainment, Inc.",https://www.giantbomb.com/cutthroat-island/3030-15775/,https://www.giantbomb.com/a/uploads/scale_large/2/20737/761739-cutthroat_island_pal.jpg,giantbomb
CAT-20390,9463,Mega Man X,"The spiritual successor to the original Mega Man series of platformers, Mega Man X features a more technologically advanced hero and a darker storyline (set a century after the adventures of the original Mega Man).",Capcom,Capcom; Nintendo; iam8bit,https://www.giantbomb.com/mega-man-x/3030-9463/,https://www.giantbomb.com/a/uploads/scale_large/8/87790/2586373-box_mmx.png,giantbomb
CAT-09202,30673,Tetris Battle Gaiden,"A multiplayer focused ""puzzle battle"" variant on the popular Tetris, released only in Japan.","Bullet-Proof Software, Inc.","Bullet-Proof Software, Inc.",https://www.giantbomb.com/tetris-battle-gaiden/3030-30673/,https://www.giantbomb.com/a/uploads/scale_large/4/43718/1324621-580018_20343_front.jpg,giantbomb
CAT-22645,11461,Nekketsu Tairiku: Burning Heroes,A scenario-based RPG developed by J-Force and published by Enix that tells a story from the vantage point of eight different playable heroes.,J-Force,Enix Corporation,https://www.giantbomb.com/nekketsu-tairiku-burning-heroes/3030-11461/,https://www.giantbomb.com/a/uploads/scale_large/9/97089/2337307-burn.png,giantbomb
CAT-09323,4385,Spindizzy Worlds,"This sequel to Spindizzy is an isometric, navigation-based puzzle game developed and designed by Paul Shirley.",ASCII Corporation; Codemasters; Electric Dreams Software,"ASCII Corporation; Activision; Arsys Software, Inc.; Codemasters; Electric Dreams Software",https://www.giantbomb.com/spindizzy-worlds/3030-4385/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364784-snes_spindizzyworlds_de.jpg,giantbomb
CAT-61154,7450,Super Ghouls 'N Ghosts,The third game in the classic Ghosts 'n Goblins series sees the valiant knight Arthur once again embarking on a brutally difficult quest to rescue his beloved from demonic forces.,Capcom,Capcom,https://www.giantbomb.com/super-ghouls-n-ghosts/3030-7450/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2364818-snes_superghoulsnghosts.jpg,giantbomb
CAT-23734,34569,Snoopy Concert,A minigame collection starring Snoopy and the cast of Peanuts. This game was only released in Japan for the Super Famicom.,Nintendo R&D1; Pax Softnica,Mitsui Fudosan,https://www.giantbomb.com/snoopy-concert/3030-34569/,https://www.giantbomb.com/a/uploads/scale_large/0/7465/1745389-571284_10123_front.jpg,giantbomb
CAT-37955,791,Demon's Crest,"Demon's Crest is the third game in the Gargoyle's Quest series, a spin-off of the Ghosts 'n Goblins franchise. The action once again focuses on the demon Firebrand, who must this time collect six magical crests in order to defeat the ambitions of Phalanx.",Capcom,Capcom,https://www.giantbomb.com/demons-crest/3030-791/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363720-snes_demonscrest_2.jpg,giantbomb
CAT-09330,8998,Slayers,A turn-based RPG for the Super Famicom based on the fantasy-comedy anime/manga series of the same name.,"BEC Co., Ltd.","Banpresto Co., Ltd.",https://www.giantbomb.com/slayers/3030-8998/,https://www.giantbomb.com/a/uploads/scale_large/9/97089/2268230-untitled.png,giantbomb
CAT-55753,168,Mystic Ark,The spiritual successor to The 7th Saga. A mute hero must find their way back to their own world.,"Produce Co., Ltd.",Enix Corporation,https://www.giantbomb.com/mystic-ark/3030-168/,https://www.giantbomb.com/a/uploads/scale_large/6/66248/1441935-mystic_ark_front.jpg,giantbomb
CAT-19861,18818,Lemmings 2: The Tribes,"Navigate the fragile little fellas through even trickier levels. The addition of several new lemming ""classes"" is this game's main difference from its predecessor.",Rockstar North,SCEE Studio Liverpool; Sunsoft,https://www.giantbomb.com/lemmings-2-the-tribes/3030-18818/,https://www.giantbomb.com/a/uploads/scale_large/0/7930/658729-lemmings_2_the_tribes_uk_box_art.jpg,giantbomb
CAT-24013,8998,Slayers,A turn-based RPG for the Super Famicom based on the fantasy-comedy anime/manga series of the same name.,"BEC Co., Ltd.","Banpresto Co., Ltd.",https://www.giantbomb.com/slayers/3030-8998/,https://www.giantbomb.com/a/uploads/scale_large/9/97089/2268230-untitled.png,giantbomb
CAT-09015,40740,Ultraman,"1-player arcade fighter starring the tokusatsu sensation, ""Ultraman"".","Allumer, Ltd.","Bandai Co., Ltd.; Banpresto Co., Ltd.",https://www.giantbomb.com/ultraman/3030-40740/,https://www.giantbomb.com/a/uploads/scale_large/16/164924/2381331-ultramanarc.jpg,giantbomb
CAT-19870,5740,Jimmy Connors Pro Tennis Tour,"A tennis game that is endorsed by American tennis champion Jimmy Connors. It is also known as ""Great Courts 2"" and ""Pro Tennis Tour 2"", prior to acquiring the Connors endorsement.",Ubisoft Blue Byte,"Misawa Entertainment Co.,Ltd.; The Hit Squad; Ubisoft Entertainment",https://www.giantbomb.com/jimmy-connors-pro-tennis-tour/3030-5740/,https://www.giantbomb.com/a/uploads/scale_large/0/8272/1127978-588403_5344_front.jpg,giantbomb
CAT-26992,15126,NHL 95,The 4th game in the NHL hockey franchise from EA Sports. It was released for the 1994-1995 NHL season.,EA Sports; High Score Productions; Visual Concepts,Electronic Arts,https://www.giantbomb.com/nhl-95/3030-15126/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2371293-genesis_nhl95.jpg,giantbomb
CAT-60675,19591,Kick Off 3,Side-scrolling soccer game and the third in the Kick Off series. Kick Off 3 was the first game in the series to be developed by someone other than Dino Dini.,Anco Software Ltd.,Anco Software Ltd.; Vic Tokai,https://www.giantbomb.com/kick-off-3/3030-19591/,https://www.giantbomb.com/a/uploads/scale_large/0/1270/637424-474px_kickoff3.jpg,giantbomb
CAT-41644,6329,Indiana Jones' Greatest Adventures,A Super Nintendo game that recreates the classic Indiana Jones film trilogy. Players follow Indiana's steps from Raiders of the Lost Ark up until The Last Crusade in this platformer using Indy's famous whip as well as various guns and grenades.,"Factor 5, LLC; LucasArts Entertainment Company LLC","JVC Musical Industries, Inc.; LucasArts Entertainment Company LLC; Victor Entertainment",https://www.giantbomb.com/indiana-jones-greatest-adventures/3030-6329/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363874-snes_indianajonesgreatestadventures.jpg,giantbomb
CAT-55922,23452,Angelique,The first game in the popular Angelique series. It is generally acknowledged to have marked the beginning of the otome genre.,Koei; Ruby Party,Koei; Koei Tecmo,https://www.giantbomb.com/angelique/3030-23452/,https://www.giantbomb.com/a/uploads/scale_large/9/97089/3192367-303842_front.jpg,giantbomb
CAT-40568,5450,NHLPA Hockey '93,"This is the 2nd EA NHL game, although it lacked the NHL license and only had all the player names and city names appearing.",Park Place Productions,EA Sports; Electronic Arts,https://www.giantbomb.com/nhlpa-hockey-93/3030-5450/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2371303-genesis_nhlpahockey93.jpg,giantbomb
CAT-19819,5721,Jurassic Park,An action game to coincide with the release of the 1993 movie and the first game based on the franchise. Take control of Dr. Grant and attempt to escape Jurassic Park.,Limited Run Games; Ocean Software Ltd.,Jaleco Ltd.; Limited Run Games; Ocean Software Ltd.,https://www.giantbomb.com/jurassic-park/3030-5721/,https://www.giantbomb.com/a/uploads/scale_large/9/93770/2363891-snes_jurassicpark.jpg,giantbomb
CAT-37960,16889,Donkey Kong Country 2: Diddy's Kong Quest,"When Donkey Kong is kong-napped by the evil Kaptain K. Rool, it's up to nephew Diddy (and his girlfriend Dixie) to traverse Crocodile Isle to rescue him!","Rare, Ltd.",Nintendo,https://www.giantbomb.com/donkey-kong-country-2-diddys-kong-quest/3030-16889/,https://www.giantbomb.com/a/uploads/scale_large/8/82063/2832010-dkc2.jpg,giantbomb
CAT-60647,54900,Archer MacLean's Super Dropzone,"The sequel to the 1984 game Dropzone. As well as a graphical overhaul, the game now also features bosses and power-ups.",Eurocom Entertainment Software,SCEE Studio Liverpool; UTV Ignition Entertainment,https://www.giantbomb.com/archer-macleans-super-dropzone/3030-54900/,https://www.giantbomb.com/a/uploads/scale_large/2/23093/2874844-8518156616-64034.jpg,giantbomb
CAT-01849,16767,Pushover,"A puzzle platformer starring an ant, his dominoes, and a connoisseur of cheesy potato puffs.",Red Rat Software Ltd,Ocean Software Ltd.; The Hit Squad,https://www.giantbomb.com/pushover/3030-16767/,https://www.giantbomb.com/a/uploads/scale_large/0/9408/755548-6799_boxshot_pushover.jpg,giantbomb
CAT-26554,3680,Mighty Max,A 16-bit action platformer game based on the TV show of the same name which in turn was based on the toyline of the same name. Max's friends Bea and Felix are also playable characters.,WJS Design,Ocean Software Ltd.; Sony Electronic Publishing Ltd.,https://www.giantbomb.com/mighty-max/3030-3680/,https://www.giantbomb.com/a/uploads/scale_large/10/103881/2171053-cover.jpg,giantbomb
CAT-19890,19221,Eek! the Cat,"A 1994 SNES puzzle-platformer based on Savage Steve Holland's animated series about a selfless and luckless purple cat. Eek must protect several companions from harm, usually putting himself in danger in the process.",CTA Developments,Ocean Software Ltd.,https://www.giantbomb.com/eek-the-cat/3030-19221/,https://www.giantbomb.com/a/uploads/scale_large/2/23093/2749617-8386092090-50672.jpg,giantbomb
CAT-36963,8292,Super Metroid,"Super Metroid is the third game in the Metroid series and the only Metroid game to be released on the Super Nintendo. It has become widely revered for its gameplay, atmosphere, and environmental storytelling, and continues to inspire many action-adventure games.",Intelligent Systems; Nintendo R&D1,Nintendo,https://www.giantbomb.com/super-metroid/3030-8292/,https://www.giantbomb.com/a/uploads/scale_large/8/82063/2831953-ps_wiiuvc_supermetroid.jpg,giantbomb
CAT-01871,17563,Paperboy 2,"Like in the original Paperboy, Paperboy 2 features a boy who delivers papers.",Tengen,Mindscape; Tengen,https://www.giantbomb.com/paperboy-2/3030-17563/,https://www.giantbomb.com/a/uploads/scale_large/0/6087/602752-65_8.jpg,giantbomb
